resolution,frame_width,frame_height,tile_width,tile_height,gaussian_kernel,array_size,sram_budget_kb,bandwidth_gbps,dataflow,stage_op,stage_cycles,stage_energy_mj,energy_backend,total_cycles,total_energy_mj,latency_share_pct,energy_share_pct
1080p,1920,1080,128,128,11,16,1024,50.0,ws,sobel,2763495.0,5.596876854,accelergy,20370885.0,52.74398681700001,13.565905457715754,10.611402724293226
1080p,1920,1080,128,128,11,16,1024,200.0,os,gaussian,19739145.0,44.879604288,accelergy,24907440.0,48.691468992000004,79.24999518216244,92.17139104054081
1080p,1920,1080,128,128,11,16,1024,200.0,os,sobel,5168295.0,3.8118647039999995,accelergy,24907440.0,48.691468992000004,20.75000481783756,7.828608959459177
1080p,1920,1080,128,128,11,16,1024,200.0,ws,gaussian,16880670.0,47.175549963,accelergy,19131300.0,52.776626817,88.23587524109705,89.38720188878038
1080p,1920,1080,128,128,11,16,1024,200.0,ws,sobel,2250630.0,5.601076854,accelergy,19131300.0,52.776626817,11.76412475890295,10.612798111219615
1080p,1920,1080,128,128,11,16,1024,800.0,os,gaussian,19611945.0,44.997684288,accelergy,24694680.0,48.830668992,79.41769239366535,92.15045629494047
1080p,1920,1080,128,128,11,16,1024,800.0,os,sobel,5082735.0,3.832984704,accelergy,24694680.0,48.830668992,20.582307606334645,7.849543705059546
1080p,1920,1080,128,128,11,16,1024,800.0,ws,gaussian,16698930.0,47.293629963,accelergy,18821340.0,52.920146817,88.72338526374848,89.36791148093991
1080p,1920,1080,128,128,11,16,1024,800.0,ws,sobel,2122410.0,5.626516854,accelergy,18821340.0,52.920146817,11.27661473625151,10.632088519060089
1080p,1920,1080,128,128,11,16,4096,50.0,os,gaussian,22135815.0,58.231524288,accelergy,27646335.0,62.040268992,80.06781007319776,93.86085075728616
1080p,1920,1080,128,128,11,16,4096,50.0,os,sobel,5510520.0,3.808744704,accelergy,27646335.0,62.040268992,19.93218992680223,6.139149242713844
1080p,1920,1080,128,128,11,16,4096,50.0,ws,gaussian,19510080.0,60.647949963,accelergy,22336215.0,66.745946817,87.34729675551564,90.86386942608048
1080p,1920,1080,128,128,11,16,4096,50.0,ws,sobel,2826135.0,6.097996854,accelergy,22336215.0,66.745946817,12.65270324448435,9.13613057391952
1080p,1920,1080,128,128,11,16,4096,200.0,os,gaussian,20211045.0,58.241364288,accelergy,25379340.0,62.053228992,79.63581795271271,93.85710499530744
1080p,1920,1080,128,128,11,16,4096,200.0,os,sobel,5168295.0,3.8118647039999995,accelergy,25379340.0,62.053228992,20.364182047287283,6.142895004692553
1080p,1920,1080,128,128,11,16,4096,200.0,ws,gaussian,17356335.0,60.657789963,accelergy,19622565.0,66.758066817,88.4508982388388,90.86211278298046
1080p,1920,1080,128,128,11,16,4096,200.0,ws,sobel,2266230.0,6.1002768540000005,accelergy,19622565.0,66.758066817,11.549101761161195,9.137887217019532
1080p,1920,1080,128,128,11,16,4096,800.0,os,gaussian,19729860.0,58.262964288,accelergy,24812595.0,62.095948992,79.51550412199934,93.82731922738823
1080p,1920,1080,128,128,11,16,4096,800.0,os,sobel,5082735.0,3.832984704,accelergy,24812595.0,62.095948992,20.48449587800067,6.172680772611776
1080p,1920,1080,128,128,11,16,4096,800.0,ws,gaussian,16817775.0,60.677949962999996,accelergy,18944025.0,66.795986817,88.77614445715733,90.84071192665886
1080p,1920,1080,128,128,11,16,4096,800.0,ws,sobel,2126250.0,6.118036854,accelergy,18944025.0,66.795986817,11.223855542842664,9.159288073341138
1080p,1920,1080,128,128,11,32,256,50.0,os,gaussian,63303615.0,506.736480288,accelergy,68146200.0,522.539872992,92.89382973665442,96.97565802710677
1080p,1920,1080,128,128,11,32,256,50.0,os,sobel,4842585.0,15.803392704,accelergy,68146200.0,522.539872992,7.106170263345573,3.024341972893224
1080p,1920,1080,128,128,11,32,256,50.0,ws,gaussian,8528610.0,43.335453963000006,accelergy,10856685.0,47.803490817000004,78.55629964395209,90.65332514919379
1080p,1920,1080,128,128,11,32,256,50.0,ws,sobel,2328075.0,4.468036854,accelergy,10856685.0,47.803490817000004,21.44370035604791,9.34667485080622
1080p,1920,1080,128,128,11,32,256,200.0,os,gaussian,16067805.0,507.595920288,accelergy,20728920.0,523.426912992,77.51395152280003,96.9755103700138
1080p,1920,1080,128,128,11,32,256,200.0,os,sobel,4661115.0,15.830992704000002,accelergy,20728920.0,523.426912992,22.48604847719997,3.024489629986214
1080p,1920,1080,128,128,11,32,256,200.0,ws,gaussian,8390955.0,43.406493963,accelergy,10537560.0,47.882930817,79.62901278853927,90.6512889298524
1080p,1920,1080,128,128,11,32,256,200.0,ws,sobel,2146605.0,4.476436853999999,accelergy,10537560.0,47.882930817,20.37098721146072,9.348711070147607
1080p,1920,1080,128,128,11,32,256,800.0,os,gaussian,11870775.0,509.310480288,accelergy,16486485.0,525.200992992,72.00306796748973,96.97439400990582
1080p,1920,1080,128,128,11,32,256,800.0,os,sobel,4615710.0,15.890512704,accelergy,16486485.0,525.200992992,27.996932032510262,3.025605990094167
1080p,1920,1080,128,128,11,32,256,800.0,ws,gaussian,8356500.0,43.544253962999996,accelergy,10457700.0,48.041810817,79.90762787228549,90.63824452593593
1080p,1920,1080,128,128,11,32,256,800.0,ws,sobel,2101200.0,4.497556854,accelergy,10457700.0,48.041810817,20.092372127714505,9.361755474064067
1080p,1920,1080,128,128,11,32,1024,50.0,os,gaussian,17014620.0,83.37744028799999,accelergy,22071540.0,87.18359299199999,77.08850401920301,95.63432456339663
1080p,1920,1080,128,128,11,32,1024,50.0,os,sobel,5056920.0,3.8061527039999996,accelergy,22071540.0,87.18359299199999,22.91149598079699,4.365675436603369
1080p,1920,1080,128,128,11,32,1024,50.0,ws,gaussian,9148155.0,45.820653963000005,accelergy,11952540.0,51.69605081700001,76.5373301407065,88.63472787351118
1080p,1920,1080,128,128,11,32,1024,50.0,ws,sobel,2804385.0,5.875396854,accelergy,11952540.0,51.69605081700001,23.462669859293506,11.365272126488826
1080p,1920,1080,128,128,11,32,1024,200.0,os,gaussian,12106545.0,83.431440288,accelergy,16821240.0,87.241792992,71.97177497021623,95.63242274909526
1080p,1920,1080,128,128,11,32,1024,200.0,os,sobel,4714695.0,3.810352704,accelergy,16821240.0,87.241792992,28.02822502978377,4.367577250904742
1080p,1920,1080,128,128,11,32,1024,200.0,ws,gaussian,8545845.0,45.850173963,accelergy,10811550.0,51.730610817,79.04366163963539,88.63257796278033
1080p,1920,1080,128,128,11,32,1024,200.0,ws,sobel,2265705.0,5.880436853999999,accelergy,10811550.0,51.730610817,20.956338360364608,11.367422037219669
1080p,1920,1080,128,128,11,32,1024,800.0,os,gaussian,11900745.0,83.63880028799998,accelergy,16529880.0,87.46595299199998,71.99535023847723,95.62440861491551
1080p,1920,1080,128,128,11,32,1024,800.0,os,sobel,4629135.0,3.827152704,accelergy,16529880.0,87.46595299199998,28.00464976152277,4.375591385084489
1080p,1920,1080,128,128,11,32,1024,800.0,ws,gaussian,8395230.0,45.959613962999995,accelergy,10526265.0,51.860690817,79.75506981821188,88.62129146172958
1080p,1920,1080,128,128,11,32,1024,800.0,ws,sobel,2131035.0,5.901076854,accelergy,10526265.0,51.860690817,20.244930181788128,11.378708538270416
1080p,1920,1080,128,128,11,32,4096,50.0,os,gaussian,14424615.0,58.234440288,accelergy,19481535.0,62.040592992,74.04249716462282,93.86506072807718
1080p,1920,1080,128,128,11,32,4096,50.0,os,sobel,5056920.0,3.8061527039999996,accelergy,19481535.0,62.040592992,25.957502835377195,6.1349392719228115
1080p,1920,1080,128,128,11,32,4096,50.0,ws,gaussian,11050845.0,59.321493963,accelergy,14547030.0,70.731290817,75.96633127174412,83.86881290839146
1080p,1920,1080,128,128,11,32,4096,50.0,ws,sobel,3496185.0,11.409796854000001,accelergy,14547030.0,70.731290817,24.033668728255872,16.13118709160854
1080p,1920,1080,128,128,11,32,4096,200.0,os,gaussian,12499845.0,58.245360288,accelergy,17214540.0,62.055712992000004,72.6121348580909,93.85978740669498
1080p,1920,1080,128,128,11,32,4096,200.0,os,sobel,4714695.0,3.810352704,accelergy,17214540.0,62.055712992000004,27.387865141909106,6.140212593305014
1080p,1920,1080,128,128,11,32,4096,200.0,ws,gaussian,9021510.0,59.332413963,accelergy,11460135.0,70.746290817,78.72080040941925,83.86646604056689
1080p,1920,1080,128,128,11,32,4096,200.0,ws,sobel,2438625.0,11.413876854000002,accelergy,11460135.0,70.746290817,21.27919959058074,16.13353395943311
1080p,1920,1080,128,128,11,32,4096,800.0,os,gaussian,12018660.0,58.25832028800001,accelergy,16647795.0,62.08547299200001,72.19370493209462,93.83567118109393
1080p,1920,1080,128,128,11,32,4096,800.0,os,sobel,4629135.0,3.827152704,accelergy,16647795.0,62.08547299200001,27.80629506790539,6.1643288189060685
1080p,1920,1080,128,128,11,32,4096,800.0,ws,gaussian,8514075.0,59.343933963000005,accelergy,10688310.0,70.77461081700001,79.65782242468642,83.84918444333661
1080p,1920,1080,128,128,11,32,4096,800.0,ws,sobel,2174235.0,11.430676854,accelergy,10688310.0,70.77461081700001,20.342177575313592,16.150815556663378
1080p,1920,1080,128,128,11,64,256,50.0,os,gaussian,109471035.0,874.336038288,accelergy,114086820.0,890.142994992,95.9541470259229,98.22422276050804
1080p,1920,1080,128,128,11,64,256,50.0,os,sobel,4615785.0,15.806956704000001,accelergy,114086820.0,890.142994992,4.0458529740771105,1.7757772394919609
1080p,1920,1080,128,128,11,64,256,50.0,ws,gaussian,5269695.0,42.734325962999996,accelergy,7610730.0,47.208842817,69.24033568396199,90.52186711852907
1080p,1920,1080,128,128,11,64,256,50.0,ws,sobel,2341035.0,4.474516853999999,accelergy,7610730.0,47.208842817,30.759664316038016,9.47813288147092
1080p,1920,1080,128,128,11,64,256,200.0,os,gaussian,27652770.0,875.818398288,accelergy,32087085.0,891.650794992,86.18037444037063,98.22437250177722
1080p,1920,1080,128,128,11,64,256,200.0,os,sobel,4434315.0,15.832396704,accelergy,32087085.0,891.650794992,13.819625559629364,1.7756274982227827
1080p,1920,1080,128,128,11,64,256,200.0,ws,gaussian,4258815.0,42.804285963,accelergy,6418380.0,47.285042817,66.35342563076664,90.52394459841946
1080p,1920,1080,128,128,11,64,256,200.0,ws,sobel,2159565.0,4.480756854,accelergy,6418380.0,47.285042817,33.646574369233356,9.476055401580542
1080p,1920,1080,128,128,11,64,256,800.0,os,gaussian,8588040.0,878.785278288,accelergy,12976950.0,894.672874992,66.17918694300279,98.22420047057511
1080p,1920,1080,128,128,11,64,256,800.0,os,sobel,4388910.0,15.887596704,accelergy,12976950.0,894.672874992,33.82081305699721,1.7757995294248823
1080p,1920,1080,128,128,11,64,256,800.0,ws,gaussian,4213410.0,42.946365963,accelergy,6327570.0,47.443922817,66.58812150636027,90.52026774567543
1080p,1920,1080,128,128,11,64,256,800.0,ws,sobel,2114160.0,4.497556854,accelergy,6327570.0,47.443922817,33.41187849363974,9.479732254324563
1080p,1920,1080,128,128,11,64,1024,50.0,os,gaussian,35495100.0,277.757358288,accelergy,40325220.0,281.56707499199996,88.02208642631088,98.64695944861158
1080p,1920,1080,128,128,11,64,1024,50.0,os,sobel,4830120.0,3.8097167039999995,accelergy,40325220.0,281.56707499199996,11.97791357368912,1.3530405513884192
1080p,1920,1080,128,128,11,64,1024,50.0,ws,gaussian,5735610.0,45.219525963,accelergy,8554950.0,51.117362817,67.04434274893482,88.46216524292493
1080p,1920,1080,128,128,11,64,1024,50.0,ws,sobel,2819340.0,5.8978368539999995,accelergy,8554950.0,51.117362817,32.955657251065176,11.53783475707508
1080p,1920,1080,128,128,11,64,1024,200.0,os,gaussian,9342465.0,277.933758288,accelergy,13830360.0,281.745514992,67.5504108352928,98.64709232226528
1080p,1920,1080,128,128,11,64,1024,200.0,os,sobel,4487895.0,3.811756704,accelergy,13830360.0,281.745514992,32.44958916470721,1.352907677734722
1080p,1920,1080,128,128,11,64,1024,200.0,ws,gaussian,4378425.0,45.247965963,accelergy,6657600.0,51.149042816999994,65.76581651045423,88.4629769610494
1080p,1920,1080,128,128,11,64,1024,200.0,ws,sobel,2279175.0,5.901076853999999,accelergy,6657600.0,51.149042816999994,34.234183489545785,11.537023038950606
1080p,1920,1080,128,128,11,64,1024,800.0,os,gaussian,8045145.0,278.639358288,accelergy,12447480.0,282.46359499199997,64.63272083988085,98.64611342070178
1080p,1920,1080,128,128,11,64,1024,800.0,os,sobel,4402335.0,3.8242367039999996,accelergy,12447480.0,282.46359499199997,35.36727916011916,1.3538865792982315
1080p,1920,1080,128,128,11,64,1024,800.0,ws,gaussian,4243380.0,45.361725963,accelergy,6387510.0,51.280082817,66.43245959693213,88.45876112345515
1080p,1920,1080,128,128,11,64,1024,800.0,ws,sobel,2144130.0,5.918356854,accelergy,6387510.0,51.280082817,33.567540403067866,11.54123887654485
1080p,1920,1080,128,128,11,64,4096,50.0,os,gaussian,19628535.0,130.770318288,accelergy,24458655.0,134.580034992,80.25189856106152,97.16918136911877
1080p,1920,1080,128,128,11,64,4096,50.0,os,sobel,4830120.0,3.8097167039999995,accelergy,24458655.0,134.580034992,19.748101438938487,2.8308186308812187
1080p,1920,1080,128,128,11,64,4096,50.0,ws,gaussian,7788960.0,58.720365963000006,accelergy,12373365.0,78.73872281700001,62.949407861159834,74.57622356851596
1080p,1920,1080,128,128,11,64,4096,50.0,ws,sobel,4584405.0,20.018356854,accelergy,12373365.0,78.73872281700001,37.05059213884016,25.423776431484047
1080p,1920,1080,128,128,11,64,4096,200.0,os,gaussian,8644245.0,130.79167828799999,accelergy,13132140.0,134.603434992,65.82510542836125,97.16815792685635
1080p,1920,1080,128,128,11,64,4096,200.0,os,sobel,4487895.0,3.811756704,accelergy,13132140.0,134.603434992,34.174894571638745,2.831842073143637
1080p,1920,1080,128,128,11,64,4096,200.0,ws,gaussian,4854090.0,58.730205963,accelergy,7574520.0,78.751442817,64.08445683686888,74.57667296264694
1080p,1920,1080,128,128,11,64,4096,200.0,ws,sobel,2720430.0,20.021236854,accelergy,7574520.0,78.751442817,35.91554316313113,25.423327037353065
1080p,1920,1080,128,128,11,64,4096,800.0,os,gaussian,8163060.0,130.824318288,accelergy,12565395.0,134.648554992,64.9646111403581,97.15983828847833
1080p,1920,1080,128,128,11,64,4096,800.0,os,sobel,4402335.0,3.8242367039999996,accelergy,12565395.0,134.648554992,35.0353888596419,2.8401617115216817
1080p,1920,1080,128,128,11,64,4096,800.0,ws,gaussian,4362225.0,58.74604596300001,accelergy,6616605.0,78.776402817,65.92844819964317,74.57315117506555
1080p,1920,1080,128,128,11,64,4096,800.0,ws,sobel,2254380.0,20.030356854,accelergy,6616605.0,78.776402817,34.07155180035683,25.426848824934456
1080p,1920,1080,128,128,11,128,256,50.0,ws,gaussian,5249760.0,42.513141963,accelergy,7616715.0,47.000618817,68.92420157508847,90.4523026144139
1080p,1920,1080,128,128,11,128,256,50.0,ws,sobel,2366955.0,4.487476854,accelergy,7616715.0,47.000618817,31.075798424911525,9.547697385586105
1080p,1920,1080,128,128,11,128,256,200.0,ws,gaussian,2175105.0,42.583101963000004,accelergy,4360590.0,47.076818817,49.88097940874973,90.45450188240574
1080p,1920,1080,128,128,11,128,256,200.0,ws,sobel,2185485.0,4.493716854,accelergy,4360590.0,47.076818817,50.11902059125026,9.545498117594269
1080p,1920,1080,128,128,11,128,256,800.0,ws,gaussian,2137545.0,42.725181963000004,accelergy,4277625.0,47.240018817000006,49.97036907162269,90.44277083908511
1080p,1920,1080,128,128,11,128,256,800.0,ws,sobel,2140080.0,4.5148368539999995,accelergy,4277625.0,47.240018817000006,50.02963092837731,9.557229160914876
1080p,1920,1080,128,128,11,128,1024,50.0,os,gaussian,69847125.0,557.775837288,accelergy,74563845.0,561.597055992,93.6742532523638,99.31957999721878
1080p,1920,1080,128,128,11,128,1024,50.0,os,sobel,4716720.0,3.821218704,accelergy,74563845.0,561.597055992,6.325746747636203,0.6804200027812171
1080p,1920,1080,128,128,11,128,1024,50.0,ws,gaussian,5624745.0,45.044781963000005,accelergy,8470005.0,50.955578817,66.40781203789136,88.40009869139585
1080p,1920,1080,128,128,11,128,1024,50.0,ws,sobel,2845260.0,5.910796853999999,accelergy,8470005.0,50.955578817,33.59218796210864,11.599901308604144
1080p,1920,1080,128,128,11,128,1024,200.0,os,gaussian,17698260.0,558.131157288,accelergy,22072755.0,561.954415992,80.18147258917159,99.31964967349694
1080p,1920,1080,128,128,11,128,1024,200.0,os,sobel,4374495.0,3.823258704,accelergy,22072755.0,561.954415992,19.81852741082842,0.6803503265030714
1080p,1920,1080,128,128,11,128,1024,200.0,ws,gaussian,2294715.0,45.074301962999996,accelergy,4599810.0,50.988338817,49.88716925264304,88.40119723212436
1080p,1920,1080,128,128,11,128,1024,200.0,ws,sobel,2305095.0,5.914036854,accelergy,4599810.0,50.988338817,50.11283074735695,11.598802767875629
1080p,1920,1080,128,128,11,128,1024,800.0,os,gaussian,6117345.0,559.552437288,accelergy,10406280.0,563.3924959919999,58.785127826658524,99.31840435729652
1080p,1920,1080,128,128,11,128,1024,800.0,os,sobel,4288935.0,3.8400587039999996,accelergy,10406280.0,563.3924959919999,41.21487217334148,0.6815956427035066
1080p,1920,1080,128,128,11,128,1024,800.0,ws,gaussian,2167515.0,45.192381963,accelergy,4337565.0,51.128018817000005,49.97077853588362,88.39063787070425
1080p,1920,1080,128,128,11,128,1024,800.0,ws,sobel,2170050.0,5.935636853999999,accelergy,4337565.0,51.128018817000005,50.02922146411639,11.609362129295741
1080p,1920,1080,128,128,11,128,4096,50.0,os,gaussian,17700735.0,130.92791728799997,accelergy,22417455.0,134.74913599199996,78.95960982189995,97.16419799216608
1080p,1920,1080,128,128,11,128,4096,50.0,os,sobel,4716720.0,3.821218704,accelergy,22417455.0,134.74913599199996,21.040390178100058,2.8358020078339243
1080p,1920,1080,128,128,11,128,4096,50.0,ws,gaussian,7364445.0,58.545621963,accelergy,12112395.0,79.67793881700001,60.80089858364097,73.47783192216409
1080p,1920,1080,128,128,11,128,4096,50.0,ws,sobel,4747950.0,21.132316854000003,accelergy,12112395.0,79.67793881700001,39.19910141635903,26.522168077835907
1080p,1920,1080,128,128,11,128,4096,200.0,os,gaussian,6716445.0,130.950357288,accelergy,11090940.0,134.773615992,60.55794188770294,97.16319943198158
1080p,1920,1080,128,128,11,128,4096,200.0,os,sobel,4374495.0,3.823258704,accelergy,11090940.0,134.773615992,39.44205811229706,2.836800568018405
1080p,1920,1080,128,128,11,128,4096,200.0,ws,gaussian,2770380.0,58.556541963,accelergy,5551140.0,79.691858817,49.90650569072299,73.47870012351704
1080p,1920,1080,128,128,11,128,4096,200.0,ws,sobel,2780760.0,21.135316854,accelergy,5551140.0,79.691858817,50.093494309277006,26.521299876482967
1080p,1920,1080,128,128,11,128,4096,800.0,os,gaussian,6235260.0,130.987317288,accelergy,10524195.0,134.82737599200001,59.2469067705416,97.15187017788742
1080p,1920,1080,128,128,11,128,4096,800.0,os,sobel,4288935.0,3.8400587039999996,accelergy,10524195.0,134.82737599200001,40.7530932294584,2.848129822112573
1080p,1920,1080,128,128,11,128,4096,800.0,ws,gaussian,2286360.0,58.576701963000005,accelergy,4575255.0,79.72449881700001,49.972296626089694,73.47390429817219
1080p,1920,1080,128,128,11,128,4096,800.0,ws,sobel,2288895.0,21.147796854,accelergy,4575255.0,79.72449881700001,50.027703373910306,26.526095701827806
720p,1280,720,128,128,3,8,256,50.0,os,gaussian,2738610.0,4.168883712,accelergy,5495670.0,8.496923136,49.83214057612629,49.06345091362729
720p,1280,720,128,128,3,8,256,50.0,os,sobel,2757060.0,4.328039424,accelergy,5495670.0,8.496923136,50.16785942387371,50.936549086372715
720p,1280,720,128,128,3,8,256,50.0,ws,gaussian,1953300.0,1.950550412,accelergy,3884600.0,4.207139236,50.283169438294806,46.36286803415888
720p,1280,720,128,128,3,8,256,50.0,ws,sobel,1931300.0,2.256588824,accelergy,3884600.0,4.207139236,49.716830561705194,53.63713196584112
720p,1280,720,128,128,3,8,256,200.0,os,gaussian,2671800.0,4.176563712,accelergy,5348210.0,8.512283136,49.95690146796778,49.06514087080291
720p,1280,720,128,128,3,8,256,200.0,os,sobel,2676410.0,4.3357194240000005,accelergy,5348210.0,8.512283136,50.04309853203222,50.934859129197086
720p,1280,720,128,128,3,8,256,200.0,ws,gaussian,1872650.0,1.954230412,accelergy,3739820.0,4.214499236,50.07326555823543,46.36921974755816
720p,1280,720,128,128,3,8,256,200.0,ws,sobel,1867170.0,2.260268824,accelergy,3739820.0,4.214499236,49.92673444176457,53.63078025244184
720p,1280,720,128,128,3,8,256,800.0,os,gaussian,2655100.0,4.195763712,accelergy,5311330.0,8.550683136,49.98936236309926,49.06933920092346
720p,1280,720,128,128,3,8,256,800.0,os,sobel,2656230.0,4.354919424,accelergy,5311330.0,8.550683136,50.01063763690073,50.930660799076534
720p,1280,720,128,128,3,8,256,800.0,ws,gaussian,1852470.0,1.9654304120000001,accelergy,3703600.0,4.236899236,50.018090506534186,46.3884152660552
720p,1280,720,128,128,3,8,256,800.0,ws,sobel,1851130.0,2.2714688240000003,accelergy,3703600.0,4.236899236,49.981909493465814,53.61158473394481
720p,1280,720,128,128,3,8,1024,50.0,os,gaussian,2833870.0,1.538323712,accelergy,5686190.0,3.235803136,49.837764830229034,47.5407077422401
720p,1280,720,128,128,3,8,1024,50.0,os,sobel,2852320.0,1.697479424,accelergy,5686190.0,3.235803136,50.16223516977097,52.459292257759905
720p,1280,720,128,128,3,8,1024,50.0,ws,gaussian,2151440.0,2.4990304119999998,accelergy,4339730.0,5.304099236,49.57543441642683,47.11507648723033
720p,1280,720,128,128,3,8,1024,50.0,ws,sobel,2188290.0,2.805068824,accelergy,4339730.0,5.304099236,50.42456558357317,52.88492351276967
720p,1280,720,128,128,3,8,1024,200.0,os,gaussian,2695610.0,1.540083712,accelergy,5395830.0,3.239323136,49.95728182689225,47.54338012421123
720p,1280,720,128,128,3,8,1024,200.0,os,sobel,2700220.0,1.699239424,accelergy,5395830.0,3.239323136,50.042718173107744,52.45661987578877
720p,1280,720,128,128,3,8,1024,200.0,ws,gaussian,1922200.0,2.501430412,accelergy,3853620.0,5.308899236,49.880372221443736,47.117684868411764
720p,1280,720,128,128,3,8,1024,200.0,ws,sobel,1931420.0,2.8074688240000003,accelergy,3853620.0,5.308899236,50.119627778556264,52.88231513158823
720p,1280,720,128,128,3,8,1024,800.0,os,gaussian,2661070.0,1.550003712,accelergy,5323270.0,3.259163136,49.98938622312977,47.558334680427606
720p,1280,720,128,128,3,8,1024,800.0,os,sobel,2662200.0,1.709159424,accelergy,5323270.0,3.259163136,50.01061377687023,52.441665319572394
720p,1280,720,128,128,3,8,1024,800.0,ws,gaussian,1864880.0,2.511990412,accelergy,3732070.0,5.330019236,49.96905202742714,47.12910593330549
720p,1280,720,128,128,3,8,1024,800.0,ws,sobel,1867190.0,2.8180288239999998,accelergy,3732070.0,5.330019236,50.03094797257286,52.870894066694504
720p,1280,720,128,128,3,8,4096,50.0,os,gaussian,2833870.0,1.538323712,accelergy,5686190.0,3.235803136,49.837764830229034,47.5407077422401
720p,1280,720,128,128,3,8,4096,50.0,os,sobel,2852320.0,1.697479424,accelergy,5686190.0,3.235803136,50.16223516977097,52.459292257759905
720p,1280,720,128,128,3,8,4096,50.0,ws,gaussian,2177540.0,2.707830412,accelergy,4391930.0,5.721699236,49.580480563214806,47.3256335279347
720p,1280,720,128,128,3,8,4096,50.0,ws,sobel,2214390.0,3.0138688240000002,accelergy,4391930.0,5.721699236,50.4195194367852,52.674366472065294
720p,1280,720,128,128,3,8,4096,200.0,os,gaussian,2695610.0,1.540083712,accelergy,5395830.0,3.239323136,49.95728182689225,47.54338012421123
720p,1280,720,128,128,3,8,4096,200.0,os,sobel,2700220.0,1.699239424,accelergy,5395830.0,3.239323136,50.042718173107744,52.45661987578877
720p,1280,720,128,128,3,8,4096,200.0,ws,gaussian,1928700.0,2.7094304119999997,accelergy,3866620.0,5.724899236,49.88077442313959,47.327128396640305
720p,1280,720,128,128,3,8,4096,200.0,ws,sobel,1937920.0,3.015468824,accelergy,3866620.0,5.724899236,50.119225576860416,52.672871603359695
720p,1280,720,128,128,3,8,4096,800.0,os,gaussian,2661070.0,1.550003712,accelergy,5323270.0,3.259163136,49.98938622312977,47.558334680427606
720p,1280,720,128,128,3,8,4096,800.0,os,sobel,2662200.0,1.709159424,accelergy,5323270.0,3.259163136,50.01061377687023,52.441665319572394
720p,1280,720,128,128,3,8,4096,800.0,ws,gaussian,1866480.0,2.716790412,accelergy,3735270.0,5.739619235999999,49.96907854050711,47.33398332348889
720p,1280,720,128,128,3,8,4096,800.0,ws,sobel,1868790.0,3.022828824,accelergy,3735270.0,5.739619235999999,50.03092145949288,52.66601667651112
720p,1280,720,128,128,3,16,256,50.0,os,gaussian,2335410.0,6.522771712,accelergy,4689270.0,13.202107135999999,49.8032742836305,49.407050289824284
720p,1280,720,128,128,3,16,256,50.0,os,sobel,2353860.0,6.679335424,accelergy,4689270.0,13.202107135999999,50.19672571636949,50.592949710175716
720p,1280,720,128,128,3,16,256,50.0,ws,gaussian,1013370.0,1.798966412,accelergy,2045190.0,3.751907236,49.54894166312177,47.948051453370205
720p,1280,720,128,128,3,16,256,50.0,ws,sobel,1031820.0,1.9529408240000001,accelergy,2045190.0,3.751907236,50.45105833687824,52.05194854662979
720p,1280,720,128,128,3,16,256,200.0,os,gaussian,2268600.0,6.533971712,accelergy,4541810.0,13.224507136,49.949249308095226,49.40805464283126
720p,1280,720,128,128,3,16,256,200.0,os,sobel,2273210.0,6.690535424,accelergy,4541810.0,13.224507136,50.05075069190477,50.59194535716873
720p,1280,720,128,128,3,16,256,200.0,ws,gaussian,946560.0,1.802166412,accelergy,1897730.0,3.7583072360000003,49.87853909671028,47.951545704870625
720p,1280,720,128,128,3,16,256,200.0,ws,sobel,951170.0,1.956140824,accelergy,1897730.0,3.7583072360000003,50.121460903289716,52.04845429512937
720p,1280,720,128,128,3,16,256,800.0,os,gaussian,2251900.0,6.561171712,accelergy,4504930.0,13.278907136,49.987458184699875,49.41047967879997
720p,1280,720,128,128,3,16,256,800.0,os,sobel,2253030.0,6.717735424,accelergy,4504930.0,13.278907136,50.012541815300125,50.58952032120002
720p,1280,720,128,128,3,16,256,800.0,ws,gaussian,929860.0,1.813366412,accelergy,1860850.0,3.780707236,49.969637531235726,47.96368242251276
720p,1280,720,128,128,3,16,256,800.0,ws,sobel,930990.0,1.967340824,accelergy,1860850.0,3.780707236,50.03036246876428,52.036317577487246
720p,1280,720,128,128,3,16,1024,50.0,os,gaussian,2430670.0,1.536211712,accelergy,4879790.0,3.2289871359999998,49.81095497962003,47.57565289972094
720p,1280,720,128,128,3,16,1024,50.0,os,sobel,2449120.0,1.692775424,accelergy,4879790.0,3.2289871359999998,50.18904502037997,52.424347100279064
720p,1280,720,128,128,3,16,1024,50.0,ws,gaussian,1211510.0,2.347446412,accelergy,2441470.0,4.848867236,49.62215386631824,48.41226409689226
720p,1280,720,128,128,3,16,1024,50.0,ws,sobel,1229960.0,2.5014208239999998,accelergy,2441470.0,4.848867236,50.37784613368176,51.587735903107735
720p,1280,720,128,128,3,16,1024,200.0,os,gaussian,2292410.0,1.537491712,accelergy,4589430.0,3.231547136,49.94977589809628,47.5775734437562
720p,1280,720,128,128,3,16,1024,200.0,os,sobel,2297020.0,1.694055424,accelergy,4589430.0,3.231547136,50.050224101903716,52.422426556243806
720p,1280,720,128,128,3,16,1024,200.0,ws,gaussian,996110.0,2.3493664119999997,accelergy,1996830.0,4.8527072360000005,49.88456703875643,48.413520489576044
720p,1280,720,128,128,3,16,1024,200.0,ws,sobel,1000720.0,2.5033408240000004,accelergy,1996830.0,4.8527072360000005,50.11543296124357,51.58647951042394
