resolution,frame_width,frame_height,tile_width,tile_height,gaussian_kernel,array_size,sram_budget_kb,bandwidth_gbps,dataflow,total_cycles,total_stall_cycles,total_macs,total_sram_accesses,total_sram_ifmap_reads,total_sram_filter_reads,total_sram_ofmap_writes,total_dram_accesses,total_dram_ifmap_reads,total_dram_filter_reads,total_dram_ofmap_writes,energy_mac_pj,energy_sram_ifmap_pj,energy_sram_filter_pj,energy_sram_ofmap_pj,energy_sram_pj,energy_dram_ifmap_pj,energy_dram_filter_pj,energy_dram_ofmap_pj,energy_dram_pj,energy_total_pj,analytical_lower_bound_ms,energy_backend,energy_model,sram_read_pj_per_byte,sram_write_pj_per_byte,dram_read_pj_per_byte,dram_write_pj_per_byte,latency_ms,num_pes,cycles_x_pes,stall_pct,energy_total_mj,edp_mj_ms,average_power_w_at_30fps,deadline_ms,feasible,average_power_w_at_deadline_fps
1080p,1920,1080,128,128,5,32,256,200.0,ws,4282830.0,0.0,89164800,76729005.0,70502400.0,5805.0,6220800.0,82492800.0,76110000.0,162000.0,6220800.0,89164800.0,564019200.0,46440.0,43545600.0,607611240.0,76110000.0,162000.0,6220800.0,82492800.0,779268840.0,0.087075,accelergy_plugin,accelergy_component_library_table_plugin,8.0,7.0,1.0,1.0,4.28283,1024,4385617920.0,0.0,0.77926884,3.3374759660171995,0.0233780652,200,True,0.0038963442
1080p,1920,1080,128,128,5,32,256,100.0,ws,4393350.0,0.0,89164800,76729005.0,70502400.0,5805.0,6220800.0,82350300.0,75981000.0,148500.0,6220800.0,89164800.0,564019200.0,46440.0,43545600.0,607611240.0,75981000.0,148500.0,6220800.0,82350300.0,779126340.0,0.087075,accelergy_plugin,accelergy_component_library_table_plugin,8.0,7.0,1.0,1.0,4.39335,1024,4498790400.0,0.0,0.77912634,3.422974705839,0.0233737902,200,True,0.0038956317
1080p,1920,1080,128,128,5,128,4096,200.0,is,12808605.0,0.0,89164800,77419800.0,70502400.0,696600.0,6220800.0,76822800.0,70521000.0,81000.0,6220800.0,89164800.0,564019200.0,5572800.0,43545600.0,613137600.0,70521000.0,81000.0,6220800.0,76822800.0,779125200.0,0.010368,accelergy_plugin,accelergy_component_library_table_plugin,8.0,7.0,1.0,1.0,12.808605,16384,209856184320.0,0.0,0.7791252,9.979506932346,0.023373756,200,True,0.003895626
1080p,1920,1080,128,128,5,128,2048,100.0,is,13192230.0,0.0,89164800,77419800.0,70502400.0,696600.0,6220800.0,76797300.0,70509000.0,67500.0,6220800.0,89164800.0,564019200.0,5572800.0,43545600.0,613137600.0,70509000.0,67500.0,6220800.0,76797300.0,779099700.0,0.020736,accelergy_plugin,accelergy_component_library_table_plugin,8.0,7.0,1.0,1.0,13.192229999999999,16384,216141496320.0,0.0,0.7790997,10.278062435330998,0.023372991,200,True,0.0038954985
1080p,1920,1080,128,128,5,128,2048,50.0,is,13959570.0,0.0,89164800,77419800.0,70502400.0,696600.0,6220800.0,76789800.0,70508250.0,60750.0,6220800.0,89164800.0,564019200.0,5572800.0,43545600.0,613137600.0,70508250.0,60750.0,6220800.0,76789800.0,779092200.0,0.041472,accelergy_plugin,accelergy_component_library_table_plugin,8.0,7.0,1.0,1.0,13.95957,16384,228713594880.0,0.0,0.7790922,10.875792102354,0.023372766,200,True,0.003895461
1080p,1920,1080,128,128,7,64,256,800.0,ws,4225785.0,0.0,138931200,126498645.0,120268800.0,9045.0,6220800.0,134632800.0,127872000.0,540000.0,6220800.0,138931200.0,962150400.0,72360.0,43545600.0,1005768360.0,127872000.0,540000.0,6220800.0,134632800.0,1279332360.0,0.033918750000000004,accelergy_plugin,accelergy_component_library_table_plugin,8.0,7.0,1.0,1.0,4.225785,4096,17308815360.0,0.0,1.27933236,5.4061834969026,0.0383799708,33,True,0.038767647272727274
1080p,1920,1080,128,128,7,64,256,200.0,ws,4308750.0,0.0,138931200,126498645.0,120268800.0,9045.0,6220800.0,134173800.0,127440000.0,513000.0,6220800.0,138931200.0,962150400.0,72360.0,43545600.0,1005768360.0,127440000.0,513000.0,6220800.0,134173800.0,1278873360.0,0.033918750000000004,accelergy_plugin,accelergy_component_library_table_plugin,8.0,7.0,1.0,1.0,4.30875,4096,17648640000.0,0.0,1.27887336,5.5103455899,0.0383662008,33,True,0.03875373818181818
1080p,1920,1080,128,128,7,64,256,100.0,ws,4419270.0,0.0,138931200,126498645.0,120268800.0,9045.0,6220800.0,133957800.0,127224000.0,513000.0,6220800.0,138931200.0,962150400.0,72360.0,43545600.0,1005768360.0,127224000.0,513000.0,6220800.0,133957800.0,1278657360.0,0.033918750000000004,accelergy_plugin,accelergy_component_library_table_plugin,8.0,7.0,1.0,1.0,4.41927,4096,18101329920.0,0.0,1.27865736,5.6507321113271995,0.0383597208,33,True,0.03874719272727273
1080p,1920,1080,128,128,7,64,256,50.0,ws,4640565.0,0.0,138931200,126498645.0,120268800.0,9045.0,6220800.0,133951050.0,127224000.0,506250.0,6220800.0,138931200.0,962150400.0,72360.0,43545600.0,1005768360.0,127224000.0,506250.0,6220800.0,133951050.0,1278650610.0,0.041472,accelergy_plugin,accelergy_component_library_table_plugin,8.0,7.0,1.0,1.0,4.6405650000000005,4096,19007754240.0,0.0,1.27865061,5.93366126799465,0.0383595183,33,True,0.03874698818181818
1080p,1920,1080,128,128,7,64,256,800.0,ws,4225785.0,0.0,138931200,126498645.0,120268800.0,9045.0,6220800.0,134632800.0,127872000.0,540000.0,6220800.0,138931200.0,962150400.0,72360.0,43545600.0,1005768360.0,127872000.0,540000.0,6220800.0,134632800.0,1279332360.0,0.033918750000000004,accelergy_plugin,accelergy_component_library_table_plugin,8.0,7.0,1.0,1.0,4.225785,4096,17308815360.0,0.0,1.27933236,5.4061834969026,0.0383799708,100,True,0.0127933236
