resolution,frame_width,frame_height,tile_width,tile_height,gaussian_kernel,array_size,sram_budget_kb,bandwidth_gbps,dataflow,total_cycles,total_stall_cycles,total_macs,total_sram_accesses,total_sram_ifmap_reads,total_sram_filter_reads,total_sram_ofmap_writes,total_dram_accesses,total_dram_ifmap_reads,total_dram_filter_reads,total_dram_ofmap_writes,energy_mac_pj,energy_sram_ifmap_pj,energy_sram_filter_pj,energy_sram_ofmap_pj,energy_sram_pj,energy_dram_ifmap_pj,energy_dram_filter_pj,energy_dram_ofmap_pj,energy_dram_pj,energy_total_pj,analytical_lower_bound_ms,energy_backend,energy_model,sram_read_pj_per_byte,sram_write_pj_per_byte,dram_read_pj_per_byte,dram_write_pj_per_byte,latency_ms,num_pes,cycles_x_pes,stall_pct,energy_total_mj,edp_mj_ms,average_power_w_at_30fps,deadline_ms,feasible,average_power_w_at_deadline_fps
1080p,1920,1080,128,128,7,8,4096,200.0,is,54887985.0,0.0,138931200,160444800.0,120268800.0,17366400.0,22809600.0,143175600.0,120312000.0,54000.0,22809600.0,138931200.0,962150400.0,138931200.0,159667200.0,1260748800.0,120312000.0,54000.0,22809600.0,143175600.0,1542855600.0,2.1708000000000003,accelergy_plugin,accelergy_component_library_table_plugin,8.0,7.0,1.0,1.0,54.887985,64,3512831040.0,0.0,1.5428556,84.684235029966,0.046285668,200,True,0.007714278
1080p,1920,1080,128,128,7,8,4096,200.0,os,22923360.0,0.0,138931200,152150400.0,120268800.0,17366400.0,14515200.0,126613800.0,120312000.0,81000.0,6220800.0,138931200.0,962150400.0,138931200.0,101606400.0,1202688000.0,120312000.0,81000.0,6220800.0,126613800.0,1468233000.0,2.1708000000000003,accelergy_plugin,accelergy_component_library_table_plugin,8.0,7.0,1.0,1.0,22.92336,64,1467095040.0,0.0,1.468233,33.656833622879994,0.04404699,33,True,0.044491909090909096
1080p,1920,1080,128,128,7,8,4096,200.0,os,22923360.0,0.0,138931200,152150400.0,120268800.0,17366400.0,14515200.0,126613800.0,120312000.0,81000.0,6220800.0,138931200.0,962150400.0,138931200.0,101606400.0,1202688000.0,120312000.0,81000.0,6220800.0,126613800.0,1468233000.0,2.1708000000000003,accelergy_plugin,accelergy_component_library_table_plugin,8.0,7.0,1.0,1.0,22.92336,64,1467095040.0,0.0,1.468233,33.656833622879994,0.04404699,100,True,0.01468233
1080p,1920,1080,128,128,7,8,4096,200.0,os,22923360.0,0.0,138931200,152150400.0,120268800.0,17366400.0,14515200.0,126613800.0,120312000.0,81000.0,6220800.0,138931200.0,962150400.0,138931200.0,101606400.0,1202688000.0,120312000.0,81000.0,6220800.0,126613800.0,1468233000.0,2.1708000000000003,accelergy_plugin,accelergy_component_library_table_plugin,8.0,7.0,1.0,1.0,22.92336,64,1467095040.0,0.0,1.468233,33.656833622879994,0.04404699,200,True,0.007341165
1080p,1920,1080,128,128,7,8,4096,200.0,ws,19549365.0,0.0,138931200,143087445.0,120268800.0,9045.0,22809600.0,172212600.0,149322000.0,81000.0,22809600.0,138931200.0,962150400.0,72360.0,159667200.0,1121889960.0,149322000.0,81000.0,22809600.0,172212600.0,1433033760.0,2.1708000000000003,accelergy_plugin,accelergy_component_library_table_plugin,8.0,7.0,1.0,1.0,19.549364999999998,64,1251159360.0,0.0,1.43303376,28.014900031562398,0.0429910128,33,True,0.043425265454545454
1080p,1920,1080,128,128,7,8,4096,200.0,ws,19549365.0,0.0,138931200,143087445.0,120268800.0,9045.0,22809600.0,172212600.0,149322000.0,81000.0,22809600.0,138931200.0,962150400.0,72360.0,159667200.0,1121889960.0,149322000.0,81000.0,22809600.0,172212600.0,1433033760.0,2.1708000000000003,accelergy_plugin,accelergy_component_library_table_plugin,8.0,7.0,1.0,1.0,19.549364999999998,64,1251159360.0,0.0,1.43303376,28.014900031562398,0.0429910128,100,True,0.0143303376
1080p,1920,1080,128,128,7,8,4096,200.0,ws,19549365.0,0.0,138931200,143087445.0,120268800.0,9045.0,22809600.0,172212600.0,149322000.0,81000.0,22809600.0,138931200.0,962150400.0,72360.0,159667200.0,1121889960.0,149322000.0,81000.0,22809600.0,172212600.0,1433033760.0,2.1708000000000003,accelergy_plugin,accelergy_component_library_table_plugin,8.0,7.0,1.0,1.0,19.549364999999998,64,1251159360.0,0.0,1.43303376,28.014900031562398,0.0429910128,200,True,0.0071651688
1080p,1920,1080,128,128,7,8,4096,800.0,is,54351360.0,0.0,138931200,160444800.0,120268800.0,17366400.0,22809600.0,143421600.0,120396000.0,216000.0,22809600.0,138931200.0,962150400.0,138931200.0,159667200.0,1260748800.0,120396000.0,216000.0,22809600.0,143421600.0,1543101600.0,2.1708000000000003,accelergy_plugin,accelergy_component_library_table_plugin,8.0,7.0,1.0,1.0,54.35136,64,3478487040.0,0.0,1.5431016,83.869670578176,0.046293048,33,False,0.04676065454545454
1080p,1920,1080,128,128,7,8,4096,800.0,is,54351360.0,0.0,138931200,160444800.0,120268800.0,17366400.0,22809600.0,143421600.0,120396000.0,216000.0,22809600.0,138931200.0,962150400.0,138931200.0,159667200.0,1260748800.0,120396000.0,216000.0,22809600.0,143421600.0,1543101600.0,2.1708000000000003,accelergy_plugin,accelergy_component_library_table_plugin,8.0,7.0,1.0,1.0,54.35136,64,3478487040.0,0.0,1.5431016,83.869670578176,0.046293048,100,True,0.015431016
1080p,1920,1080,128,128,7,8,4096,800.0,is,54351360.0,0.0,138931200,160444800.0,120268800.0,17366400.0,22809600.0,143421600.0,120396000.0,216000.0,22809600.0,138931200.0,962150400.0,138931200.0,159667200.0,1260748800.0,120396000.0,216000.0,22809600.0,143421600.0,1543101600.0,2.1708000000000003,accelergy_plugin,accelergy_component_library_table_plugin,8.0,7.0,1.0,1.0,54.35136,64,3478487040.0,0.0,1.5431016,83.869670578176,0.046293048,200,True,0.007715508
1080p,1920,1080,128,128,7,8,4096,800.0,os,22449000.0,0.0,138931200,152150400.0,120268800.0,17366400.0,14515200.0,126832800.0,120396000.0,216000.0,6220800.0,138931200.0,962150400.0,138931200.0,101606400.0,1202688000.0,120396000.0,216000.0,6220800.0,126832800.0,1468452000.0,2.1708000000000003,accelergy_plugin,accelergy_component_library_table_plugin,8.0,7.0,1.0,1.0,22.449,64,1436736000.0,0.0,1.468452,32.965278948000005,0.04405356,33,True,0.04449854545454546
1080p,1920,1080,128,128,7,8,4096,800.0,os,22449000.0,0.0,138931200,152150400.0,120268800.0,17366400.0,14515200.0,126832800.0,120396000.0,216000.0,6220800.0,138931200.0,962150400.0,138931200.0,101606400.0,1202688000.0,120396000.0,216000.0,6220800.0,126832800.0,1468452000.0,2.1708000000000003,accelergy_plugin,accelergy_component_library_table_plugin,8.0,7.0,1.0,1.0,22.449,64,1436736000.0,0.0,1.468452,32.965278948000005,0.04405356,100,True,0.01468452
1080p,1920,1080,128,128,7,8,4096,800.0,os,22449000.0,0.0,138931200,152150400.0,120268800.0,17366400.0,14515200.0,126832800.0,120396000.0,216000.0,6220800.0,138931200.0,962150400.0,138931200.0,101606400.0,1202688000.0,120396000.0,216000.0,6220800.0,126832800.0,1468452000.0,2.1708000000000003,accelergy_plugin,accelergy_component_library_table_plugin,8.0,7.0,1.0,1.0,22.449,64,1436736000.0,0.0,1.468452,32.965278948000005,0.04405356,200,True,0.00734226
1080p,1920,1080,128,128,7,8,4096,800.0,ws,18903885.0,0.0,138931200,143087445.0,120268800.0,9045.0,22809600.0,172377600.0,149352000.0,216000.0,22809600.0,138931200.0,962150400.0,72360.0,159667200.0,1121889960.0,149352000.0,216000.0,22809600.0,172377600.0,1433198760.0,2.1708000000000003,accelergy_plugin,accelergy_component_library_table_plugin,8.0,7.0,1.0,1.0,18.903885,64,1209848640.0,0.0,1.43319876,27.093024541182597,0.0429959628,33,True,0.04343026545454545
1080p,1920,1080,128,128,7,8,4096,800.0,ws,18903885.0,0.0,138931200,143087445.0,120268800.0,9045.0,22809600.0,172377600.0,149352000.0,216000.0,22809600.0,138931200.0,962150400.0,72360.0,159667200.0,1121889960.0,149352000.0,216000.0,22809600.0,172377600.0,1433198760.0,2.1708000000000003,accelergy_plugin,accelergy_component_library_table_plugin,8.0,7.0,1.0,1.0,18.903885,64,1209848640.0,0.0,1.43319876,27.093024541182597,0.0429959628,100,True,0.0143319876
1080p,1920,1080,128,128,7,8,4096,800.0,ws,18903885.0,0.0,138931200,143087445.0,120268800.0,9045.0,22809600.0,172377600.0,149352000.0,216000.0,22809600.0,138931200.0,962150400.0,72360.0,159667200.0,1121889960.0,149352000.0,216000.0,22809600.0,172377600.0,1433198760.0,2.1708000000000003,accelergy_plugin,accelergy_component_library_table_plugin,8.0,7.0,1.0,1.0,18.903885,64,1209848640.0,0.0,1.43319876,27.093024541182597,0.0429959628,200,True,0.0071659938
1080p,1920,1080,128,128,7,16,256,50.0,is,83821275.0,52810440.0,138931200,141393600.0,120268800.0,8683200.0,12441600.0,3951104850.0,3938643000.0,20250.0,12441600.0,138931200.0,962150400.0,69465600.0,87091200.0,1118707200.0,3938643000.0,20250.0,12441600.0,3951104850.0,5208743250.0,0.5427000000000001,accelergy_plugin,accelergy_component_library_table_plugin,8.0,7.0,1.0,1.0,83.821275,256,21458246400.0,63.00362288691027,5.20874325,436.6035003626438,0.1562622975,33,False,0.15784070454545457
1080p,1920,1080,128,128,7,16,256,50.0,is,83821275.0,52810440.0,138931200,141393600.0,120268800.0,8683200.0,12441600.0,3951104850.0,3938643000.0,20250.0,12441600.0,138931200.0,962150400.0,69465600.0,87091200.0,1118707200.0,3938643000.0,20250.0,12441600.0,3951104850.0,5208743250.0,0.5427000000000001,accelergy_plugin,accelergy_component_library_table_plugin,8.0,7.0,1.0,1.0,83.821275,256,21458246400.0,63.00362288691027,5.20874325,436.6035003626438,0.1562622975,100,True,0.0520874325
1080p,1920,1080,128,128,7,16,256,50.0,is,83821275.0,52810440.0,138931200,141393600.0,120268800.0,8683200.0,12441600.0,3951104850.0,3938643000.0,20250.0,12441600.0,138931200.0,962150400.0,69465600.0,87091200.0,1118707200.0,3938643000.0,20250.0,12441600.0,3951104850.0,5208743250.0,0.5427000000000001,accelergy_plugin,accelergy_component_library_table_plugin,8.0,7.0,1.0,1.0,83.821275,256,21458246400.0,63.00362288691027,5.20874325,436.6035003626438,0.1562622975,200,True,0.02604371625
1080p,1920,1080,128,128,7,16,256,50.0,os,22277610.0,6542745.0,138931200,143467200.0,120268800.0,8683200.0,14515200.0,794431050.0,788082000.0,128250.0,6220800.0,138931200.0,962150400.0,69465600.0,101606400.0,1133222400.0,788082000.0,128250.0,6220800.0,794431050.0,2066584650.0,0.5427000000000001,accelergy_plugin,accelergy_component_library_table_plugin,8.0,7.0,1.0,1.0,22.27761,256,5703068160.0,29.369151358696016,2.06658465,46.038566864686494,0.0619975395,33,True,0.06262377727272728
1080p,1920,1080,128,128,7,16,256,50.0,os,22277610.0,6542745.0,138931200,143467200.0,120268800.0,8683200.0,14515200.0,794431050.0,788082000.0,128250.0,6220800.0,138931200.0,962150400.0,69465600.0,101606400.0,1133222400.0,788082000.0,128250.0,6220800.0,794431050.0,2066584650.0,0.5427000000000001,accelergy_plugin,accelergy_component_library_table_plugin,8.0,7.0,1.0,1.0,22.27761,256,5703068160.0,29.369151358696016,2.06658465,46.038566864686494,0.0619975395,100,True,0.0206658465
1080p,1920,1080,128,128,7,16,256,50.0,os,22277610.0,6542745.0,138931200,143467200.0,120268800.0,8683200.0,14515200.0,794431050.0,788082000.0,128250.0,6220800.0,138931200.0,962150400.0,69465600.0,101606400.0,1133222400.0,788082000.0,128250.0,6220800.0,794431050.0,2066584650.0,0.5427000000000001,accelergy_plugin,accelergy_component_library_table_plugin,8.0,7.0,1.0,1.0,22.27761,256,5703068160.0,29.369151358696016,2.06658465,46.038566864686494,0.0619975395,200,True,0.01033292325
1080p,1920,1080,128,128,7,16,256,50.0,ws,10824285.0,0.0,138931200,132719445.0,120268800.0,9045.0,12441600.0,139793850.0,127224000.0,128250.0,12441600.0,138931200.0,962150400.0,72360.0,87091200.0,1049313960.0,127224000.0,128250.0,12441600.0,139793850.0,1328039010.0,0.5427000000000001,accelergy_plugin,accelergy_component_library_table_plugin,8.0,7.0,1.0,1.0,10.824285,256,2771016960.0,0.0,1.32803901,14.375072735357849,0.0398411703,33,True,0.040243606363636365
1080p,1920,1080,128,128,7,16,256,50.0,ws,10824285.0,0.0,138931200,132719445.0,120268800.0,9045.0,12441600.0,139793850.0,127224000.0,128250.0,12441600.0,138931200.0,962150400.0,72360.0,87091200.0,1049313960.0,127224000.0,128250.0,12441600.0,139793850.0,1328039010.0,0.5427000000000001,accelergy_plugin,accelergy_component_library_table_plugin,8.0,7.0,1.0,1.0,10.824285,256,2771016960.0,0.0,1.32803901,14.375072735357849,0.0398411703,100,True,0.0132803901
1080p,1920,1080,128,128,7,16,256,50.0,ws,10824285.0,0.0,138931200,132719445.0,120268800.0,9045.0,12441600.0,139793850.0,127224000.0,128250.0,12441600.0,138931200.0,962150400.0,72360.0,87091200.0,1049313960.0,127224000.0,128250.0,12441600.0,139793850.0,1328039010.0,0.5427000000000001,accelergy_plugin,accelergy_component_library_table_plugin,8.0,7.0,1.0,1.0,10.824285,256,2771016960.0,0.0,1.32803901,14.375072735357849,0.0398411703,200,True,0.00664019505
1080p,1920,1080,128,128,7,16,256,200.0,is,32444880.0,1753170.0,138931200,141393600.0,120268800.0,8683200.0,12441600.0,3957825600.0,3945330000.0,54000.0,12441600.0,138931200.0,962150400.0,69465600.0,87091200.0,1118707200.0,3945330000.0,54000.0,12441600.0,3957825600.0,5215464000.0,0.5427000000000001,accelergy_plugin,accelergy_component_library_table_plugin,8.0,7.0,1.0,1.0,32.444880000000005,256,8305889280.0,5.403533623795187,5.215464,169.21510362432002,0.15646392,33,True,0.15804436363636365
1080p,1920,1080,128,128,7,16,256,200.0,is,32444880.0,1753170.0,138931200,141393600.0,120268800.0,8683200.0,12441600.0,3957825600.0,3945330000.0,54000.0,12441600.0,138931200.0,962150400.0,69465600.0,87091200.0,1118707200.0,3945330000.0,54000.0,12441600.0,3957825600.0,5215464000.0,0.5427000000000001,accelergy_plugin,accelergy_component_library_table_plugin,8.0,7.0,1.0,1.0,32.444880000000005,256,8305889280.0,5.403533623795187,5.215464,169.21510362432002,0.15646392,100,True,0.05215464
1080p,1920,1080,128,128,7,16,256,200.0,is,32444880.0,1753170.0,138931200,141393600.0,120268800.0,8683200.0,12441600.0,3957825600.0,3945330000.0,54000.0,12441600.0,138931200.0,962150400.0,69465600.0,87091200.0,1118707200.0,3945330000.0,54000.0,12441600.0,3957825600.0,5215464000.0,0.5427000000000001,accelergy_plugin,accelergy_component_library_table_plugin,8.0,7.0,1.0,1.0,32.444880000000005,256,8305889280.0,5.403533623795187,5.215464,169.21510362432002,0.15646392,200,True,0.02607732
1080p,1920,1080,128,128,7,16,256,200.0,os,15403050.0,0.0,138931200,143467200.0,120268800.0,8683200.0,14515200.0,795775800.0,789420000.0,135000.0,6220800.0,138931200.0,962150400.0,69465600.0,101606400.0,1133222400.0,789420000.0,135000.0,6220800.0,795775800.0,2067929400.0,0.5427000000000001,accelergy_plugin,accelergy_component_library_table_plugin,8.0,7.0,1.0,1.0,15.40305,256,3943180800.0,0.0,2.0679294,31.852419944670004,0.062037882,33,True,0.06266452727272727
1080p,1920,1080,128,128,7,16,256,200.0,os,15403050.0,0.0,138931200,143467200.0,120268800.0,8683200.0,14515200.0,795775800.0,789420000.0,135000.0,6220800.0,138931200.0,962150400.0,69465600.0,101606400.0,1133222400.0,789420000.0,135000.0,6220800.0,795775800.0,2067929400.0,0.5427000000000001,accelergy_plugin,accelergy_component_library_table_plugin,8.0,7.0,1.0,1.0,15.40305,256,3943180800.0,0.0,2.0679294,31.852419944670004,0.062037882,100,True,0.020679294
1080p,1920,1080,128,128,7,16,256,200.0,os,15403050.0,0.0,138931200,143467200.0,120268800.0,8683200.0,14515200.0,795775800.0,789420000.0,135000.0,6220800.0,138931200.0,962150400.0,69465600.0,101606400.0,1133222400.0,789420000.0,135000.0,6220800.0,795775800.0,2067929400.0,0.5427000000000001,accelergy_plugin,accelergy_component_library_table_plugin,8.0,7.0,1.0,1.0,15.40305,256,3943180800.0,0.0,2.0679294,31.852419944670004,0.062037882,200,True,0.010339647
1080p,1920,1080,128,128,7,16,256,200.0,ws,10505160.0,0.0,138931200,132719445.0,120268800.0,9045.0,12441600.0,140016600.0,127440000.0,135000.0,12441600.0,138931200.0,962150400.0,72360.0,87091200.0,1049313960.0,127440000.0,135000.0,12441600.0,140016600.0,1328261760.0,0.5427000000000001,accelergy_plugin,accelergy_component_library_table_plugin,8.0,7.0,1.0,1.0,10.50516,256,2689320960.0,0.0,1.32826176,13.9536023106816,0.0398478528,33,True,0.040250356363636365
1080p,1920,1080,128,128,7,16,256,200.0,ws,10505160.0,0.0,138931200,132719445.0,120268800.0,9045.0,12441600.0,140016600.0,127440000.0,135000.0,12441600.0,138931200.0,962150400.0,72360.0,87091200.0,1049313960.0,127440000.0,135000.0,12441600.0,140016600.0,1328261760.0,0.5427000000000001,accelergy_plugin,accelergy_component_library_table_plugin,8.0,7.0,1.0,1.0,10.50516,256,2689320960.0,0.0,1.32826176,13.9536023106816,0.0398478528,100,True,0.0132826176
1080p,1920,1080,128,128,7,16,256,200.0,ws,10505160.0,0.0,138931200,132719445.0,120268800.0,9045.0,12441600.0,140016600.0,127440000.0,135000.0,12441600.0,138931200.0,962150400.0,72360.0,87091200.0,1049313960.0,127440000.0,135000.0,12441600.0,140016600.0,1328261760.0,0.5427000000000001,accelergy_plugin,accelergy_component_library_table_plugin,8.0,7.0,1.0,1.0,10.50516,256,2689320960.0,0.0,1.32826176,13.9536023106816,0.0398478528,200,True,0.0066413088
1080p,1920,1080,128,128,7,16,256,800.0,is,30611850.0,0.0,138931200,141393600.0,120268800.0,8683200.0,12441600.0,3971361600.0,3958704000.0,216000.0,12441600.0,138931200.0,962150400.0,69465600.0,87091200.0,1118707200.0,3958704000.0,216000.0,12441600.0,3971361600.0,5229000000.0,0.5427000000000001,accelergy_plugin,accelergy_component_library_table_plugin,8.0,7.0,1.0,1.0,30.61185,256,7836633600.0,0.0,5.229,160.06936365,0.15687,33,True,0.15845454545454546
1080p,1920,1080,128,128,7,16,256,800.0,is,30611850.0,0.0,138931200,141393600.0,120268800.0,8683200.0,12441600.0,3971361600.0,3958704000.0,216000.0,12441600.0,138931200.0,962150400.0,69465600.0,87091200.0,1118707200.0,3958704000.0,216000.0,12441600.0,3971361600.0,5229000000.0,0.5427000000000001,accelergy_plugin,accelergy_component_library_table_plugin,8.0,7.0,1.0,1.0,30.61185,256,7836633600.0,0.0,5.229,160.06936365,0.15687,100,True,0.05229
1080p,1920,1080,128,128,7,16,256,800.0,is,30611850.0,0.0,138931200,141393600.0,120268800.0,8683200.0,12441600.0,3971361600.0,3958704000.0,216000.0,12441600.0,138931200.0,962150400.0,69465600.0,87091200.0,1118707200.0,3958704000.0,216000.0,12441600.0,3971361600.0,5229000000.0,0.5427000000000001,accelergy_plugin,accelergy_component_library_table_plugin,8.0,7.0,1.0,1.0,30.61185,256,7836633600.0,0.0,5.229,160.06936365,0.15687,200,True,0.026145
1080p,1920,1080,128,128,7,16,256,800.0,os,15320085.0,0.0,138931200,143467200.0,120268800.0,8683200.0,14515200.0,798532800.0,792096000.0,216000.0,6220800.0,138931200.0,962150400.0,69465600.0,101606400.0,1133222400.0,792096000.0,216000.0,6220800.0,798532800.0,2070686400.0,0.5427000000000001,accelergy_plugin,accelergy_component_library_table_plugin,8.0,7.0,1.0,1.0,15.320085,256,3921941760.0,0.0,2.0706864,31.723091656344003,0.062120592,33,True,0.06274807272727273
1080p,1920,1080,128,128,7,16,256,800.0,os,15320085.0,0.0,138931200,143467200.0,120268800.0,8683200.0,14515200.0,798532800.0,792096000.0,216000.0,6220800.0,138931200.0,962150400.0,69465600.0,101606400.0,1133222400.0,792096000.0,216000.0,6220800.0,798532800.0,2070686400.0,0.5427000000000001,accelergy_plugin,accelergy_component_library_table_plugin,8.0,7.0,1.0,1.0,15.320085,256,3921941760.0,0.0,2.0706864,31.723091656344003,0.062120592,100,True,0.020706864
1080p,1920,1080,128,128,7,16,256,800.0,os,15320085.0,0.0,138931200,143467200.0,120268800.0,8683200.0,14515200.0,798532800.0,792096000.0,216000.0,6220800.0,138931200.0,962150400.0,69465600.0,101606400.0,1133222400.0,792096000.0,216000.0,6220800.0,798532800.0,2070686400.0,0.5427000000000001,accelergy_plugin,accelergy_component_library_table_plugin,8.0,7.0,1.0,1.0,15.320085,256,3921941760.0,0.0,2.0706864,31.723091656344003,0.062120592,200,True,0.010353432
1080p,1920,1080,128,128,7,16,256,800.0,ws,10425300.0,0.0,138931200,132719445.0,120268800.0,9045.0,12441600.0,140529600.0,127872000.0,216000.0,12441600.0,138931200.0,962150400.0,72360.0,87091200.0,1049313960.0,127872000.0,216000.0,12441600.0,140529600.0,1328774760.0,0.5427000000000001,accelergy_plugin,accelergy_component_library_table_plugin,8.0,7.0,1.0,1.0,10.4253,256,2668876800.0,0.0,1.32877476,13.852875505427999,0.0398632428,33,True,0.04026590181818182
1080p,1920,1080,128,128,7,16,256,800.0,ws,10425300.0,0.0,138931200,132719445.0,120268800.0,9045.0,12441600.0,140529600.0,127872000.0,216000.0,12441600.0,138931200.0,962150400.0,72360.0,87091200.0,1049313960.0,127872000.0,216000.0,12441600.0,140529600.0,1328774760.0,0.5427000000000001,accelergy_plugin,accelergy_component_library_table_plugin,8.0,7.0,1.0,1.0,10.4253,256,2668876800.0,0.0,1.32877476,13.852875505427999,0.0398632428,100,True,0.0132877476
1080p,1920,1080,128,128,7,16,256,800.0,ws,10425300.0,0.0,138931200,132719445.0,120268800.0,9045.0,12441600.0,140529600.0,127872000.0,216000.0,12441600.0,138931200.0,962150400.0,72360.0,87091200.0,1049313960.0,127872000.0,216000.0,12441600.0,140529600.0,1328774760.0,0.5427000000000001,accelergy_plugin,accelergy_component_library_table_plugin,8.0,7.0,1.0,1.0,10.4253,256,2668876800.0,0.0,1.32877476,13.852875505427999,0.0398632428,200,True,0.0066438738
1080p,1920,1080,128,128,7,16,1024,50.0,is,31844715.0,0.0,138931200,141393600.0,120268800.0,8683200.0,12441600.0,633057600.0,620595750.0,20250.0,12441600.0,138931200.0,962150400.0,69465600.0,87091200.0,1118707200.0,620595750.0,20250.0,12441600.0,633057600.0,1890696000.0,0.5427000000000001,accelergy_plugin,accelergy_component_library_table_plugin,8.0,7.0,1.0,1.0,31.844715000000004,256,8152247040.0,0.0,1.890696,60.208675271640004,0.05672088,33,True,0.05729381818181818
1080p,1920,1080,128,128,7,16,1024,50.0,is,31844715.0,0.0,138931200,141393600.0,120268800.0,8683200.0,12441600.0,633057600.0,620595750.0,20250.0,12441600.0,138931200.0,962150400.0,69465600.0,87091200.0,1118707200.0,620595750.0,20250.0,12441600.0,633057600.0,1890696000.0,0.5427000000000001,accelergy_plugin,accelergy_component_library_table_plugin,8.0,7.0,1.0,1.0,31.844715000000004,256,8152247040.0,0.0,1.890696,60.208675271640004,0.05672088,100,True,0.01890696
1080p,1920,1080,128,128,7,16,1024,50.0,is,31844715.0,0.0,138931200,141393600.0,120268800.0,8683200.0,12441600.0,633057600.0,620595750.0,20250.0,12441600.0,138931200.0,962150400.0,69465600.0,87091200.0,1118707200.0,620595750.0,20250.0,12441600.0,633057600.0,1890696000.0,0.5427000000000001,accelergy_plugin,accelergy_component_library_table_plugin,8.0,7.0,1.0,1.0,31.844715000000004,256,8152247040.0,0.0,1.890696,60.208675271640004,0.05672088,200,True,0.00945348
1080p,1920,1080,128,128,7,16,1024,50.0,os,16427505.0,0.0,138931200,143467200.0,120268800.0,8683200.0,14515200.0,230380800.0,224031750.0,128250.0,6220800.0,138931200.0,962150400.0,69465600.0,101606400.0,1133222400.0,224031750.0,128250.0,6220800.0,230380800.0,1502534400.0,0.5427000000000001,accelergy_plugin,accelergy_component_library_table_plugin,8.0,7.0,1.0,1.0,16.427505,256,4205441280.0,0.0,1.5025344,24.682891368672,0.045076032,33,True,0.04553134545454546
1080p,1920,1080,128,128,7,16,1024,50.0,os,16427505.0,0.0,138931200,143467200.0,120268800.0,8683200.0,14515200.0,230380800.0,224031750.0,128250.0,6220800.0,138931200.0,962150400.0,69465600.0,101606400.0,1133222400.0,224031750.0,128250.0,6220800.0,230380800.0,1502534400.0,0.5427000000000001,accelergy_plugin,accelergy_component_library_table_plugin,8.0,7.0,1.0,1.0,16.427505,256,4205441280.0,0.0,1.5025344,24.682891368672,0.045076032,100,True,0.015025344
1080p,1920,1080,128,128,7,16,1024,50.0,os,16427505.0,0.0,138931200,143467200.0,120268800.0,8683200.0,14515200.0,230380800.0,224031750.0,128250.0,6220800.0,138931200.0,962150400.0,69465600.0,101606400.0,1133222400.0,224031750.0,128250.0,6220800.0,230380800.0,1502534400.0,0.5427000000000001,accelergy_plugin,accelergy_component_library_table_plugin,8.0,7.0,1.0,1.0,16.427505,256,4205441280.0,0.0,1.5025344,24.682891368672,0.045076032,200,True,0.007512672
1080p,1920,1080,128,128,7,16,1024,50.0,ws,11885730.0,0.0,138931200,132719445.0,120268800.0,9045.0,12441600.0,163001850.0,150432000.0,128250.0,12441600.0,138931200.0,962150400.0,72360.0,87091200.0,1049313960.0,150432000.0,128250.0,12441600.0,163001850.0,1351247010.0,0.5427000000000001,accelergy_plugin,accelergy_component_library_table_plugin,8.0,7.0,1.0,1.0,11.88573,256,3042746880.0,0.0,1.35124701,16.0605571241673,0.0405374103,33,True,0.0409468790909091
1080p,1920,1080,128,128,7,16,1024,50.0,ws,11885730.0,0.0,138931200,132719445.0,120268800.0,9045.0,12441600.0,163001850.0,150432000.0,128250.0,12441600.0,138931200.0,962150400.0,72360.0,87091200.0,1049313960.0,150432000.0,128250.0,12441600.0,163001850.0,1351247010.0,0.5427000000000001,accelergy_plugin,accelergy_component_library_table_plugin,8.0,7.0,1.0,1.0,11.88573,256,3042746880.0,0.0,1.35124701,16.0605571241673,0.0405374103,100,True,0.0135124701
1080p,1920,1080,128,128,7,16,1024,50.0,ws,11885730.0,0.0,138931200,132719445.0,120268800.0,9045.0,12441600.0,163001850.0,150432000.0,128250.0,12441600.0,138931200.0,962150400.0,72360.0,87091200.0,1049313960.0,150432000.0,128250.0,12441600.0,163001850.0,1351247010.0,0.5427000000000001,accelergy_plugin,accelergy_component_library_table_plugin,8.0,7.0,1.0,1.0,11.88573,256,3042746880.0,0.0,1.35124701,16.0605571241673,0.0405374103,200,True,0.00675623505
1080p,1920,1080,128,128,7,16,1024,200.0,is,30900180.0,0.0,138931200,141393600.0,120268800.0,8683200.0,12441600.0,633486600.0,620991000.0,54000.0,12441600.0,138931200.0,962150400.0,69465600.0,87091200.0,1118707200.0,620991000.0,54000.0,12441600.0,633486600.0,1891125000.0,0.5427000000000001,accelergy_plugin,accelergy_component_library_table_plugin,8.0,7.0,1.0,1.0,30.90018,256,7910446080.0,0.0,1.891125,58.4361029025,0.05673375,33,True,0.05730681818181818
1080p,1920,1080,128,128,7,16,1024,200.0,is,30900180.0,0.0,138931200,141393600.0,120268800.0,8683200.0,12441600.0,633486600.0,620991000.0,54000.0,12441600.0,138931200.0,962150400.0,69465600.0,87091200.0,1118707200.0,620991000.0,54000.0,12441600.0,633486600.0,1891125000.0,0.5427000000000001,accelergy_plugin,accelergy_component_library_table_plugin,8.0,7.0,1.0,1.0,30.90018,256,7910446080.0,0.0,1.891125,58.4361029025,0.05673375,100,True,0.01891125
