resolution,frame_width,frame_height,tile_width,tile_height,gaussian_kernel,array_size,sram_budget_kb,bandwidth_gbps,dataflow,stage_op,stage_cycles,stage_energy_mj,energy_backend,total_cycles,total_energy_mj,latency_share_pct,energy_share_pct
1080p,1920,1080,128,128,7,32,4096,200.0,ws,sobel,2438625.0,11.764580468817,accelergy,7232385.0,33.9219428397255,33.71813032630315,34.68132861493908
1080p,1920,1080,128,128,7,32,4096,800.0,os,gaussian,7322265.0,18.97215835032,accelergy,11951400.0,23.21920120008,61.26700637582208,81.70891921232257
1080p,1920,1080,128,128,7,32,4096,800.0,os,sobel,4629135.0,4.24704284976,accelergy,11951400.0,23.21920120008,38.73299362417792,18.291080787677426
1080p,1920,1080,128,128,7,32,4096,800.0,ws,gaussian,4327710.0,22.162162370908497,accelergy,6501945.0,33.943542839725495,66.56023697524355,65.29124692597269
1080p,1920,1080,128,128,7,32,4096,800.0,ws,sobel,2174235.0,11.781380468817,accelergy,6501945.0,33.943542839725495,33.43976302475644,34.70875307402731
1080p,1920,1080,128,128,7,64,256,50.0,os,gaussian,72657945.0,580.7075997132299,accelergy,77273730.0,596.5418521260899,94.0267086887096,97.34565942751102
1080p,1920,1080,128,128,7,64,256,50.0,os,sobel,4615785.0,15.83425241286,accelergy,77273730.0,596.5418521260899,5.973291311290396,2.654340572488977
1080p,1920,1080,128,128,7,64,256,50.0,ws,gaussian,2299530.0,17.782553897341124,accelergy,4640565.0,22.285068985533375,49.552802298858005,79.79582162785715
1080p,1920,1080,128,128,7,64,256,50.0,ws,sobel,2341035.0,4.50251508819225,accelergy,4640565.0,22.285068985533375,50.447197701142,20.20417837214286
1080p,1920,1080,128,128,7,64,256,200.0,os,gaussian,18277140.0,581.69267971323,accelergy,22711455.0,597.55237212609,80.47542528649089,97.34589081180764
1080p,1920,1080,128,128,7,64,256,200.0,os,sobel,4434315.0,15.85969241286,accelergy,22711455.0,597.55237212609,19.524574713509107,2.654109188192367
1080p,1920,1080,128,128,7,64,256,200.0,ws,gaussian,2149185.0,17.811953897341127,accelergy,4308750.0,22.320708985533376,49.87954743255004,79.80012601250934
1080p,1920,1080,128,128,7,64,256,200.0,ws,sobel,2159565.0,4.50875508819225,accelergy,4308750.0,22.320708985533376,50.12045256744996,20.199873987490673
1080p,1920,1080,128,128,7,64,256,800.0,os,gaussian,5682375.0,583.6606797132299,accelergy,10071285.0,599.5755721260899,56.42154898803876,97.3456402907767
1080p,1920,1080,128,128,7,64,256,800.0,os,sobel,4388910.0,15.914892412859999,accelergy,10071285.0,599.5755721260899,43.578451011961235,2.6543597092232964
1080p,1920,1080,128,128,7,64,256,800.0,ws,gaussian,2111625.0,17.868593897341125,accelergy,4225785.0,22.394148985533374,49.970005572929054,79.79135044999585
1080p,1920,1080,128,128,7,64,256,800.0,ws,sobel,2114160.0,4.52555508819225,accelergy,4225785.0,22.394148985533374,50.029994427070946,20.208649550004154
1080p,1920,1080,128,128,7,64,1024,50.0,os,gaussian,12452145.0,97.85195025032999,accelergy,17282265.0,101.79604647434999,72.05158004462957,96.12549174489422
1080p,1920,1080,128,128,7,64,1024,50.0,os,sobel,4830120.0,3.9440962240200004,accelergy,17282265.0,101.79604647434999,27.948419955370436,3.8745082551057735
1080p,1920,1080,128,128,7,64,1024,50.0,ws,gaussian,2777835.0,20.752209564336376,accelergy,5597175.0,26.765370746899123,49.62923260394753,77.53380201819398
1080p,1920,1080,128,128,7,64,1024,50.0,ws,sobel,2819340.0,6.013161182562749,accelergy,5597175.0,26.765370746899123,50.37076739605247,22.46619798180602
1080p,1920,1080,128,128,7,64,1024,200.0,os,gaussian,5839545.0,97.91423025033,accelergy,10327440.0,101.86036647434999,56.54397411168692,96.12593557179702
1080p,1920,1080,128,128,7,64,1024,200.0,os,sobel,4487895.0,3.94613622402,accelergy,10327440.0,101.86036647434999,43.45602588831308,3.8740644282029932
1080p,1920,1080,128,128,7,64,1024,200.0,ws,gaussian,2268795.0,20.765529564336376,accelergy,4547970.0,26.781930746899125,49.88588315226354,77.53559577380604
1080p,1920,1080,128,128,7,64,1024,200.0,ws,sobel,2279175.0,6.01640118256275,accelergy,4547970.0,26.781930746899125,50.11411684773647,22.464404226193974
1080p,1920,1080,128,128,7,64,1024,800.0,os,gaussian,5712345.0,98.15903025032999,accelergy,10114680.0,102.11764647435,56.4757856897104,96.12347487364553
1080p,1920,1080,128,128,7,64,1024,800.0,os,sobel,4402335.0,3.95861622402,accelergy,10114680.0,102.11764647435,43.5242143102896,3.876525126354463
1080p,1920,1080,128,128,7,64,1024,800.0,ws,gaussian,2141595.0,20.814489564336373,accelergy,4285725.0,26.84817074689912,49.970425073937314,77.52665818672351
1080p,1920,1080,128,128,7,64,1024,800.0,ws,sobel,2144130.0,6.03368118256275,accelergy,4285725.0,26.84817074689912,50.02957492606268,22.4733418132765
1080p,1920,1080,128,128,7,64,4096,50.0,os,gaussian,7743465.0,18.963642375480003,accelergy,12573585.0,23.18386792836,61.58518036025525,81.79671500061667
1080p,1920,1080,128,128,7,64,4096,50.0,os,sobel,4830120.0,4.22022555288,accelergy,12573585.0,23.18386792836,38.41481963974475,18.20328499938333
1080p,1920,1080,128,128,7,64,4096,50.0,ws,gaussian,4542900.0,21.8205868579485,accelergy,9127305.0,42.189647326765495,49.77263277604945,51.72024001277992
1080p,1920,1080,128,128,7,64,4096,50.0,ws,sobel,4584405.0,20.369060468817,accelergy,9127305.0,42.189647326765495,50.227367223950544,48.279759987220096
1080p,1920,1080,128,128,7,64,4096,200.0,os,gaussian,6188265.0,18.967962375480003,accelergy,10676160.0,23.190227928360002,57.96339695171297,81.79291050556485
1080p,1920,1080,128,128,7,64,4096,200.0,os,sobel,4487895.0,4.22226555288,accelergy,10676160.0,23.190227928360002,42.03660304828703,18.20708949443515
1080p,1920,1080,128,128,7,64,4096,200.0,ws,gaussian,2710050.0,21.824546857948498,accelergy,5430480.0,42.1964873267655,49.90442833782649,51.72124089131241
1080p,1920,1080,128,128,7,64,4096,200.0,ws,sobel,2720430.0,20.371940468817,accelergy,5430480.0,42.1964873267655,50.09557166217351,48.27875910868759
1080p,1920,1080,128,128,7,64,4096,800.0,os,gaussian,5799465.0,18.97324237548,accelergy,10201800.0,23.20798792836,56.84746809386579,81.75306896077291
1080p,1920,1080,128,128,7,64,4096,800.0,os,sobel,4402335.0,4.23474555288,accelergy,10201800.0,23.20798792836,43.152531906134215,18.246931039227103
1080p,1920,1080,128,128,7,64,4096,800.0,ws,gaussian,2251845.0,21.829346857948497,accelergy,4506225.0,42.2104073267655,49.97187224339664,51.715556045123904
1080p,1920,1080,128,128,7,64,4096,800.0,ws,sobel,2254380.0,20.381060468817,accelergy,4506225.0,42.2104073267655,50.02812775660337,48.284443954876096
1080p,1920,1080,128,128,7,128,256,50.0,os,gaussian,73272720.0,585.011210893095,accelergy,77775105.0,600.856502514885,94.21102035156366,97.3628825592351
1080p,1920,1080,128,128,7,128,256,50.0,os,sobel,4502385.0,15.845291621789999,accelergy,77775105.0,600.856502514885,5.788979648436348,2.6371174407648956
1080p,1920,1080,128,128,7,128,256,50.0,ws,gaussian,2325450.0,17.850593897341128,accelergy,4692405.0,22.366068985533378,49.557742777957145,79.8110473006548
1080p,1920,1080,128,128,7,128,256,50.0,ws,sobel,2366955.0,4.51547508819225,accelergy,4692405.0,22.366068985533378,50.442257222042855,20.1889526993452
1080p,1920,1080,128,128,7,128,256,200.0,os,gaussian,18413685.0,586.0045708930951,accelergy,22734600.0,601.8753025148851,80.99410150167586,97.36311964364121
1080p,1920,1080,128,128,7,128,256,200.0,os,sobel,4320915.0,15.870731621789998,accelergy,22734600.0,601.8753025148851,19.00589849832414,2.6368803563587817
1080p,1920,1080,128,128,7,128,256,200.0,ws,gaussian,2175105.0,17.88107389734113,accelergy,4360590.0,22.402788985533377,49.88097940874973,79.8162849674112
1080p,1920,1080,128,128,7,128,256,200.0,ws,sobel,2185485.0,4.521715088192249,accelergy,4360590.0,22.402788985533377,50.11902059125026,20.183715032588808
1080p,1920,1080,128,128,7,128,256,800.0,os,gaussian,4920975.0,587.986970893095,accelergy,9196485.0,603.917222514885,53.509302739035626,97.36217961205811
1080p,1920,1080,128,128,7,128,256,800.0,os,sobel,4275510.0,15.93025162179,accelergy,9196485.0,603.917222514885,46.49069726096438,2.6378203879418853
1080p,1920,1080,128,128,7,128,256,800.0,ws,gaussian,2137545.0,17.937713897341123,accelergy,4277625.0,22.48054898553337,49.97036907162269,79.79215235750851
1080p,1920,1080,128,128,7,128,256,800.0,ws,sobel,2140080.0,4.542835088192249,accelergy,4277625.0,22.48054898553337,50.02963092837731,20.207847642491487
1080p,1920,1080,128,128,7,128,1024,50.0,os,gaussian,12447465.0,97.911795515565,accelergy,17164185.0,101.865841428855,72.51998856922131,96.11837897981574
1080p,1920,1080,128,128,7,128,1024,50.0,os,sobel,4716720.0,3.95404591329,accelergy,17164185.0,101.865841428855,27.480011430778685,3.8816210201842574
1080p,1920,1080,128,128,7,128,1024,50.0,ws,gaussian,2803755.0,20.820249564336375,accelergy,5649015.0,26.846370746899126,49.63263507000778,77.55331162124104
1080p,1920,1080,128,128,7,128,1024,50.0,ws,sobel,2845260.0,6.02612118256275,accelergy,5649015.0,26.846370746899126,50.36736492999222,22.446688378758957
1080p,1920,1080,128,128,7,128,1024,200.0,os,gaussian,5078145.0,97.97515551556499,accelergy,9452640.0,101.93124142885499,53.72197608287209,96.1188681136085
1080p,1920,1080,128,128,7,128,1024,200.0,os,sobel,4374495.0,3.95608591329,accelergy,9452640.0,101.93124142885499,46.27802391712791,3.8811318863915063
1080p,1920,1080,128,128,7,128,1024,200.0,ws,gaussian,2294715.0,20.834649564336374,accelergy,4599810.0,26.864010746899122,49.88716925264304,77.55599028243127
1080p,1920,1080,128,128,7,128,1024,200.0,ws,sobel,2305095.0,6.0293611825627496,accelergy,4599810.0,26.864010746899122,50.11283074735695,22.44400971756874
1080p,1920,1080,128,128,7,128,1024,800.0,os,gaussian,4950945.0,98.219955515565,accelergy,9239880.0,102.192841428855,53.582351718853495,96.11236378425208
1080p,1920,1080,128,128,7,128,1024,800.0,os,sobel,4288935.0,3.97288591329,accelergy,9239880.0,102.192841428855,46.417648281146505,3.887636215747909
1080p,1920,1080,128,128,7,128,1024,800.0,ws,gaussian,2167515.0,20.883609564336375,accelergy,4337565.0,26.934570746899123,49.97077853588362,77.5345921068396
1080p,1920,1080,128,128,7,128,1024,800.0,ws,sobel,2170050.0,6.050961182562749,accelergy,4337565.0,26.934570746899123,50.02922146411639,22.465407893160403
1080p,1920,1080,128,128,7,128,4096,50.0,os,gaussian,6982065.0,19.014944388059998,accelergy,11698785.0,23.2419812925,59.6819669734934,81.81292355740759
1080p,1920,1080,128,128,7,128,4096,50.0,os,sobel,4716720.0,4.22703690444,accelergy,11698785.0,23.2419812925,40.3180330265066,18.1870764425924
1080p,1920,1080,128,128,7,128,4096,50.0,ws,gaussian,4706445.0,22.9896268579485,accelergy,9454395.0,44.472647326765504,49.78049891082401,51.69385732544952
1080p,1920,1080,128,128,7,128,4096,50.0,ws,sobel,4747950.0,21.483020468817003,accelergy,9454395.0,44.472647326765504,50.21950108917599,48.30614267455048
1080p,1920,1080,128,128,7,128,4096,200.0,os,gaussian,5426865.0,19.020344388060003,accelergy,9801360.0,23.249421292500003,55.36848967898332,81.80996915478386
1080p,1920,1080,128,128,7,128,4096,200.0,os,sobel,4374495.0,4.22907690444,accelergy,9801360.0,23.249421292500003,44.63151032101668,18.190030845216143
1080p,1920,1080,128,128,7,128,4096,200.0,ws,gaussian,2770380.0,22.994786857948498,accelergy,5551140.0,44.4808073267655,49.90650569072299,51.695974600964156
1080p,1920,1080,128,128,7,128,4096,200.0,ws,sobel,2780760.0,21.486020468817,accelergy,5551140.0,44.4808073267655,50.093494309277006,48.30402539903583
1080p,1920,1080,128,128,7,128,4096,800.0,os,gaussian,5038065.0,19.02562438806,accelergy,9327000.0,23.271501292499998,54.01592151817305,81.75503655276262
1080p,1920,1080,128,128,7,128,4096,800.0,os,sobel,4288935.0,4.24587690444,accelergy,9327000.0,23.271501292499998,45.984078481826955,18.24496344723738
1080p,1920,1080,128,128,7,128,4096,800.0,ws,gaussian,2286360.0,22.9986268579485,accelergy,4575255.0,44.4971273267655,49.972296626089694,51.68564408452178
1080p,1920,1080,128,128,7,128,4096,800.0,ws,sobel,2288895.0,21.498500468817,accelergy,4575255.0,44.4971273267655,50.027703373910306,48.31435591547822
1080p,1920,1080,128,128,11,8,256,50.0,os,gaussian,35192280.0,120.75875766744001,accelergy,41395665.0,130.95470115528002,85.01440911747643,92.21414474021049
1080p,1920,1080,128,128,11,8,256,50.0,os,sobel,6203385.0,10.19594348784,accelergy,41395665.0,130.95470115528002,14.985590882523569,7.785855259789506
1080p,1920,1080,128,128,11,8,256,50.0,ws,gaussian,33464595.0,47.76377988595012,accelergy,37801185.0,52.93815872326237,88.52789932379103,90.22561614890755
1080p,1920,1080,128,128,11,8,256,50.0,ws,sobel,4336590.0,5.17437883731225,accelergy,37801185.0,52.93815872326237,11.47210067620896,9.774383851092457
1080p,1920,1080,128,128,11,8,256,200.0,os,gaussian,35041935.0,120.95987766744,accelergy,41063850.0,131.17382115528,85.33524011995952,92.21342841286219
1080p,1920,1080,128,128,11,8,256,200.0,os,sobel,6021915.0,10.213943487839998,accelergy,41063850.0,131.17382115528,14.664759880040473,7.78657158713781
1080p,1920,1080,128,128,11,8,256,200.0,ws,gaussian,33284955.0,47.83265988595012,accelergy,37483890.0,53.01543872326237,88.798027632671,90.2240197155284
1080p,1920,1080,128,128,11,8,256,200.0,ws,sobel,4198935.0,5.18277883731225,accelergy,37483890.0,53.01543872326237,11.201972367329006,9.775980284471597
1080p,1920,1080,128,128,11,8,256,800.0,os,gaussian,35004375.0,121.37507766744,accelergy,40980885.0,131.63366115528,85.41634715794937,92.2067171893528
1080p,1920,1080,128,128,11,8,256,800.0,os,sobel,5976510.0,10.258583487840001,accelergy,40980885.0,131.63366115528,14.583652842050629,7.793282810647188
1080p,1920,1080,128,128,11,8,256,800.0,ws,gaussian,33239970.0,47.98337988595012,accelergy,37404450.0,53.19159872326237,88.86635146352907,90.20856871700957
1080p,1920,1080,128,128,11,8,256,800.0,ws,sobel,4164480.0,5.208218837312249,accelergy,37404450.0,53.19159872326237,11.133648536470927,9.791431282990429
1080p,1920,1080,128,128,11,8,1024,50.0,os,gaussian,35670585.0,82.69291433352001,accelergy,42088305.0,86.66835490776,84.75177368154883,95.41304253614713
1080p,1920,1080,128,128,11,8,1024,50.0,os,sobel,6417720.0,3.97544057424,accelergy,42088305.0,86.66835490776,15.248226318451172,4.586957463852878
1080p,1920,1080,128,128,11,8,1024,50.0,ws,gaussian,33959355.0,51.32721411218738,accelergy,38879085.0,57.73858680067013,87.34607565995958,88.89586142692302
1080p,1920,1080,128,128,11,8,1024,50.0,ws,sobel,4919730.0,6.411372688482749,accelergy,38879085.0,57.73858680067013,12.65392434004041,11.104138573076987
1080p,1920,1080,128,128,11,8,1024,200.0,os,gaussian,35161545.0,82.74331433352,accelergy,41237040.0,86.72295490776,85.26689840007916,95.41108743530152
1080p,1920,1080,128,128,11,8,1024,200.0,os,sobel,6075495.0,3.97964057424,accelergy,41237040.0,86.72295490776,14.733101599920847,4.588912564698485
1080p,1920,1080,128,128,11,8,1024,200.0,ws,gaussian,33408615.0,51.35457411218738,accelergy,37753335.0,57.77122680067013,88.49182462953273,88.89299562458258
1080p,1920,1080,128,128,11,8,1024,200.0,ws,sobel,4344720.0,6.41665268848275,accelergy,37753335.0,57.77122680067013,11.508175370467272,11.107004375417416
1080p,1920,1080,128,128,11,8,1024,800.0,os,gaussian,35034345.0,82.95787433352001,accelergy,41024280.0,86.95863490776001,85.39904905095227,95.39923714478297
1080p,1920,1080,128,128,11,8,1024,800.0,os,sobel,5989935.0,4.00076057424,accelergy,41024280.0,86.95863490776001,14.600950949047734,4.600762855217016
1080p,1920,1080,128,128,11,8,1024,800.0,ws,gaussian,33270930.0,51.47697411218738,accelergy,37471860.0,57.91906680067013,88.78910734615255,88.87742319700459
1080p,1920,1080,128,128,11,8,1024,800.0,ws,sobel,4200930.0,6.44209268848275,accelergy,37471860.0,57.91906680067013,11.210892653847447,11.122576802995408
1080p,1920,1080,128,128,11,8,4096,50.0,os,gaussian,37558215.0,62.9056545168,accelergy,43975935.0,67.20116114784,85.40629096345536,93.6079874846358
1080p,1920,1080,128,128,11,8,4096,50.0,os,sobel,6417720.0,4.295506631039999,accelergy,43975935.0,67.20116114784,14.593709036544647,6.392012515364204
1080p,1920,1080,128,128,11,8,4096,50.0,ws,gaussian,36428445.0,67.8045913245765,accelergy,41410815.0,74.9869628193135,87.96843288401834,90.4218397109329
1080p,1920,1080,128,128,11,8,4096,50.0,ws,sobel,4982370.0,7.182371494737,accelergy,41410815.0,74.9869628193135,12.031567115981659,9.578160289067103
1080p,1920,1080,128,128,11,8,4096,200.0,os,gaussian,35633445.0,62.9144145168,accelergy,41708940.0,67.21412114784,85.43359049642595,93.6029712839916
1080p,1920,1080,128,128,11,8,4096,200.0,os,sobel,6075495.0,4.29970663104,accelergy,41708940.0,67.21412114784,14.566409503574054,6.3970287160084
1080p,1920,1080,128,128,11,8,4096,200.0,ws,gaussian,34025880.0,67.8133513245765,accelergy,38386200.0,74.9990828193135,88.6409178298451,90.41890750577745
1080p,1920,1080,128,128,11,8,4096,200.0,ws,sobel,4360320.0,7.185731494737,accelergy,38386200.0,74.9990828193135,11.359082170154899,9.58109249422255
1080p,1920,1080,128,128,11,8,4096,800.0,os,gaussian,35152260.0,62.9403345168,accelergy,41142195.0,67.26116114784,85.44089589775169,93.57604513912149
1080p,1920,1080,128,128,11,8,4096,800.0,os,sobel,5989935.0,4.32082663104,accelergy,41142195.0,67.26116114784,14.559104102248313,6.423954860878517
1080p,1920,1080,128,128,11,8,4096,800.0,ws,gaussian,33425175.0,67.8378313245765,accelergy,37629945.0,75.04132281931349,88.82600014429998,90.40063364543592
1080p,1920,1080,128,128,11,8,4096,800.0,ws,sobel,4204770.0,7.203491494737,accelergy,37629945.0,75.04132281931349,11.173999855700028,9.599366354564085
1080p,1920,1080,128,128,11,16,256,50.0,os,gaussian,27653280.0,199.69622179211999,accelergy,32949465.0,215.53227895139997,83.92633992691535,92.65258213928558
1080p,1920,1080,128,128,11,16,256,50.0,os,sobel,5296185.0,15.83605715928,accelergy,32949465.0,215.53227895139997,16.073660073084646,7.347417860714425
1080p,1920,1080,128,128,11,16,256,50.0,ws,gaussian,16846485.0,45.05364488947012,accelergy,19168080.0,49.546439977662374,87.8882235466463,90.93215357103801
1080p,1920,1080,128,128,11,16,256,50.0,ws,sobel,2321595.0,4.492795088192249,accelergy,19168080.0,49.546439977662374,12.1117764533537,9.067846428961982
1080p,1920,1080,128,128,11,16,256,200.0,os,gaussian,19619535.0,200.03258179212,accelergy,24734250.0,215.8951589514,79.32132569210711,92.6526480555079
1080p,1920,1080,128,128,11,16,256,200.0,os,sobel,5114715.0,15.86257715928,accelergy,24734250.0,215.8951589514,20.6786743078929,7.347351944492102
1080p,1920,1080,128,128,11,16,256,200.0,ws,gaussian,16690380.0,45.12360488947012,accelergy,18830505.0,49.623719977662375,88.63479763288346,90.93152409731086
1080p,1920,1080,128,128,11,16,256,200.0,ws,sobel,2140125.0,4.50011508819225,accelergy,18830505.0,49.623719977662375,11.365202367116549,9.068475902689142
1080p,1920,1080,128,128,11,16,256,800.0,os,gaussian,19581975.0,200.71178179212,accelergy,24651285.0,216.6381989514,79.43591987192555,92.64838000114057
1080p,1920,1080,128,128,11,16,256,800.0,os,sobel,5069310.0,15.92641715928,accelergy,24651285.0,216.6381989514,20.564080128074462,7.351619998859429
1080p,1920,1080,128,128,11,16,256,800.0,ws,gaussian,16651320.0,45.27000488947013,accelergy,18746040.0,49.79555997766238,88.82580000896189,90.91172969995246
1080p,1920,1080,128,128,11,16,256,800.0,ws,sobel,2094720.0,4.52555508819225,accelergy,18746040.0,49.79555997766238,11.174199991038106,9.08827030004754
1080p,1920,1080,128,128,11,16,1024,50.0,os,gaussian,20248185.0,46.29426651204,accelergy,25758705.0,50.24670460044,78.60715435810923,92.13393570816307
1080p,1920,1080,128,128,11,16,1024,50.0,os,sobel,5510520.0,3.9524380884,accelergy,25758705.0,50.24670460044,21.39284564189077,7.866064291836941
1080p,1920,1080,128,128,11,16,1024,50.0,ws,gaussian,17607390.0,48.54672808850737,accelergy,20370885.0,54.25892927107012,86.43409454228424,89.4723296989047
1080p,1920,1080,128,128,11,16,1024,50.0,ws,sobel,2763495.0,5.712201182562749,accelergy,20370885.0,54.25892927107012,13.565905457715754,10.527670301095291
1080p,1920,1080,128,128,11,16,1024,200.0,os,gaussian,19739145.0,46.32270651204,accelergy,24907440.0,50.27826460044,79.24999518216244,92.13266782408918
1080p,1920,1080,128,128,11,16,1024,200.0,os,sobel,5168295.0,3.9555580883999997,accelergy,24907440.0,50.27826460044,20.75000481783756,7.867332175910828
1080p,1920,1080,128,128,11,16,1024,200.0,ws,gaussian,16880670.0,48.575168088507375,accelergy,19131300.0,54.291569271070124,88.23587524109705,89.47092290881929
1080p,1920,1080,128,128,11,16,1024,200.0,ws,sobel,2250630.0,5.71640118256275,accelergy,19131300.0,54.291569271070124,11.76412475890295,10.52907709118071
1080p,1920,1080,128,128,11,16,1024,800.0,os,gaussian,19611945.0,46.44078651204,accelergy,24694680.0,50.41746460044,79.41769239366535,92.11249887332635
1080p,1920,1080,128,128,11,16,1024,800.0,os,sobel,5082735.0,3.9766780884,accelergy,24694680.0,50.41746460044,20.582307606334645,7.887501126673663
1080p,1920,1080,128,128,11,16,1024,800.0,ws,gaussian,16698930.0,48.693248088507374,accelergy,18821340.0,54.435089271070126,88.72338526374848,89.45194862459005
1080p,1920,1080,128,128,11,16,1024,800.0,ws,sobel,2122410.0,5.74184118256275,accelergy,18821340.0,54.435089271070126,11.27661473625151,10.548051375409957
1080p,1920,1080,128,128,11,16,4096,50.0,os,gaussian,22135815.0,62.595513867360005,accelergy,27646335.0,66.84291131088,80.06781007319776,93.64570249825633
1080p,1920,1080,128,128,11,16,4096,50.0,os,sobel,5510520.0,4.247397443520001,accelergy,27646335.0,66.84291131088,19.93218992680223,6.3542975017436945
1080p,1920,1080,128,128,11,16,4096,50.0,ws,gaussian,19510080.0,64.8861072208965,accelergy,22336215.0,71.3348076897135,87.34729675551564,90.95995254256934
1080p,1920,1080,128,128,11,16,4096,50.0,ws,sobel,2826135.0,6.448700468817,accelergy,22336215.0,71.3348076897135,12.65270324448435,9.040047457430665
1080p,1920,1080,128,128,11,16,4096,200.0,os,gaussian,20211045.0,62.60535386736,accelergy,25379340.0,66.85587131088,79.63581795271271,93.64226752239145
1080p,1920,1080,128,128,11,16,4096,200.0,os,sobel,5168295.0,4.25051744352,accelergy,25379340.0,66.85587131088,20.364182047287283,6.3577324776085575
1080p,1920,1080,128,128,11,16,4096,200.0,ws,gaussian,17356335.0,64.8959472208965,accelergy,19622565.0,71.3469276897135,88.4508982388388,90.95829256044186
1080p,1920,1080,128,128,11,16,4096,200.0,ws,sobel,2266230.0,6.450980468816999,accelergy,19622565.0,71.3469276897135,11.549101761161195,9.04170743955815
1080p,1920,1080,128,128,11,16,4096,800.0,os,gaussian,19729860.0,62.62695386736,accelergy,24812595.0,66.89859131088001,79.51550412199934,93.61475726197348
1080p,1920,1080,128,128,11,16,4096,800.0,os,sobel,5082735.0,4.27163744352,accelergy,24812595.0,66.89859131088001,20.48449587800067,6.385242738026512
1080p,1920,1080,128,128,11,16,4096,800.0,ws,gaussian,16817775.0,64.9161072208965,accelergy,18944025.0,71.38484768971351,88.77614445715733,90.93821633277906
1080p,1920,1080,128,128,11,16,4096,800.0,ws,sobel,2126250.0,6.468740468817,accelergy,18944025.0,71.38484768971351,11.223855542842664,9.061783667220935
1080p,1920,1080,128,128,11,32,256,50.0,os,gaussian,63303615.0,507.14469385446,accelergy,68146200.0,522.97630784946,92.89382973665442,96.97278562004053
1080p,1920,1080,128,128,11,32,256,50.0,os,sobel,4842585.0,15.831613995000001,accelergy,68146200.0,522.97630784946,7.106170263345573,3.027214379959478
1080p,1920,1080,128,128,11,32,256,50.0,ws,gaussian,8528610.0,43.730437391230126,accelergy,10856685.0,48.22647247942238,78.55629964395209,90.67724663023891
1080p,1920,1080,128,128,11,32,256,50.0,ws,sobel,2328075.0,4.49603508819225,accelergy,10856685.0,48.22647247942238,21.44370035604791,9.322753369761081
1080p,1920,1080,128,128,11,32,256,200.0,os,gaussian,16067805.0,508.00413385446,accelergy,20728920.0,523.86334784946,77.51395152280003,96.97264294971113
1080p,1920,1080,128,128,11,32,256,200.0,os,sobel,4661115.0,15.859213995,accelergy,20728920.0,523.86334784946,22.48604847719997,3.0273570502888827
1080p,1920,1080,128,128,11,32,256,200.0,ws,gaussian,8390955.0,43.80147739123012,accelergy,10537560.0,48.305912479422375,79.62901278853927,90.67518890133567
1080p,1920,1080,128,128,11,32,256,200.0,ws,sobel,2146605.0,4.504435088192249,accelergy,10537560.0,48.305912479422375,20.37098721146072,9.324811098664316
1080p,1920,1080,128,128,11,32,256,800.0,os,gaussian,11870775.0,509.71869385445996,accelergy,16486485.0,525.63742784946,72.00306796748973,96.97153719434928
1080p,1920,1080,128,128,11,32,256,800.0,os,sobel,4615710.0,15.918733995,accelergy,16486485.0,525.63742784946,27.996932032510262,3.0284628056507135
1080p,1920,1080,128,128,11,32,256,800.0,ws,gaussian,8356500.0,43.93923739123013,accelergy,10457700.0,48.46479247942238,79.90762787228549,90.66217999362372
1080p,1920,1080,128,128,11,32,256,800.0,ws,sobel,2101200.0,4.52555508819225,accelergy,10457700.0,48.46479247942238,20.092372127714505,9.337820006376282
1080p,1920,1080,128,128,11,32,1024,50.0,os,gaussian,17014620.0,84.7788026013,accelergy,22071540.0,88.72243944678,77.08850401920301,95.55508519595476
1080p,1920,1080,128,128,11,32,1024,50.0,os,sobel,5056920.0,3.94363684548,accelergy,22071540.0,88.72243944678,22.91149598079699,4.444914804045242
1080p,1920,1080,128,128,11,32,1024,50.0,ws,gaussian,9148155.0,47.188345076667375,accelergy,11952540.0,53.179066259230126,76.5373301407065,88.73481314365318
1080p,1920,1080,128,128,11,32,1024,50.0,ws,sobel,2804385.0,5.9907211825627495,accelergy,11952540.0,53.179066259230126,23.462669859293506,11.265186856346803
1080p,1920,1080,128,128,11,32,1024,200.0,os,gaussian,12106545.0,84.8328026013,accelergy,16821240.0,88.78063944678,71.97177497021623,95.5532682912849
1080p,1920,1080,128,128,11,32,1024,200.0,os,sobel,4714695.0,3.94783684548,accelergy,16821240.0,88.78063944678,28.02822502978377,4.446731708715109
1080p,1920,1080,128,128,11,32,1024,200.0,ws,gaussian,8545845.0,47.21786507666738,accelergy,10811550.0,53.21362625923013,79.04366163963539,88.73265814783153
1080p,1920,1080,128,128,11,32,1024,200.0,ws,sobel,2265705.0,5.99576118256275,accelergy,10811550.0,53.21362625923013,20.956338360364608,11.267341852168473
1080p,1920,1080,128,128,11,32,1024,800.0,os,gaussian,11900745.0,85.0401626013,accelergy,16529880.0,89.00479944678,71.99535023847723,95.54559206905394
1080p,1920,1080,128,128,11,32,1024,800.0,os,sobel,4629135.0,3.9646368454800003,accelergy,16529880.0,89.00479944678,28.00464976152277,4.454407930946057
1080p,1920,1080,128,128,11,32,1024,800.0,ws,gaussian,8395230.0,47.32730507666737,accelergy,10526265.0,53.343706259230125,79.75506981821188,88.72144137618535
1080p,1920,1080,128,128,11,32,1024,800.0,ws,sobel,2131035.0,6.01640118256275,accelergy,10526265.0,53.343706259230125,20.244930181788128,11.278558623814641
