resolution,frame_width,frame_height,tile_width,tile_height,gaussian_kernel,array_size,sram_budget_kb,bandwidth_gbps,dataflow,total_cycles,total_stall_cycles,total_macs,total_sram_accesses,total_sram_ifmap_reads,total_sram_filter_reads,total_sram_ofmap_writes,total_dram_accesses,total_dram_ifmap_reads,total_dram_filter_reads,total_dram_ofmap_writes,energy_mac_pj,energy_sram_ifmap_pj,energy_sram_filter_pj,energy_sram_ofmap_pj,energy_sram_pj,energy_dram_ifmap_pj,energy_dram_filter_pj,energy_dram_ofmap_pj,energy_dram_pj,energy_total_pj,analytical_lower_bound_ms,energy_backend,sram_energy_source,sram_energy_table,sram_read_pj_per_byte,sram_write_pj_per_byte,sram_access_bytes,sram_technology_nm,sram_access_time_ns,sram_cycle_time_ns,sram_leakage_mw,sram_area_mm2,dram_read_pj_per_byte,dram_write_pj_per_byte,latency_ms,stall_pct,energy_total_mj,edp_mj_ms,average_power_w_at_30fps,deadline_ms,feasible,average_power_w_at_deadline_fps
1080p,1920,1080,128,128,7,8,1024,800.0,ws,18794835.0,0.0,138931200,143087445.0,120268800.0,9045.0,22809600.0,173937600.0,150912000.0,216000.0,22809600.0,31954176.0,1241585936.64,93375.379125,201847282.56,1443526594.579125,24145920000.0,34560000.0,3649536000.0,27830016000.0,29305496770.579124,2.1708000000000003,accelergy,cacti,configs/cacti_sram_45nm.csv,10.323425,8.849225,4,45.0,2.03065,0.431177,1188.88,3.192179885,160.0,160.0,18.794835,0.0,29.305496770579126,550.7919763960675,0.8791649031173738,33,True,0.8880453566842159
1080p,1920,1080,128,128,7,8,1024,800.0,ws,18794835.0,0.0,138931200,143087445.0,120268800.0,9045.0,22809600.0,173937600.0,150912000.0,216000.0,22809600.0,31954176.0,1241585936.64,93375.379125,201847282.56,1443526594.579125,24145920000.0,34560000.0,3649536000.0,27830016000.0,29305496770.579124,2.1708000000000003,accelergy,cacti,configs/cacti_sram_45nm.csv,10.323425,8.849225,4,45.0,2.03065,0.431177,1188.88,3.192179885,160.0,160.0,18.794835,0.0,29.305496770579126,550.7919763960675,0.8791649031173738,100,True,0.29305496770579126
1080p,1920,1080,128,128,7,8,1024,800.0,ws,18794835.0,0.0,138931200,143087445.0,120268800.0,9045.0,22809600.0,173937600.0,150912000.0,216000.0,22809600.0,31954176.0,1241585936.64,93375.379125,201847282.56,1443526594.579125,24145920000.0,34560000.0,3649536000.0,27830016000.0,29305496770.579124,2.1708000000000003,accelergy,cacti,configs/cacti_sram_45nm.csv,10.323425,8.849225,4,45.0,2.03065,0.431177,1188.88,3.192179885,160.0,160.0,18.794835,0.0,29.305496770579126,550.7919763960675,0.8791649031173738,200,True,0.14652748385289563
1080p,1920,1080,128,128,7,8,4096,50.0,os,24820785.0,0.0,138931200,152150400.0,120268800.0,17366400.0,14515200.0,126567300.0,120279000.0,67500.0,6220800.0,31954176.0,2535975889.9200006,366186173.76000005,249196590.71999997,3151358654.4,19244640000.0,10800000.0,995328000.0,20250768000.0,23434080830.4,2.1708000000000003,accelergy,cacti,configs/cacti_sram_45nm.csv,21.085900000000002,17.167975,4,45.0,3.18224,0.795423,4302.53,11.948249145600002,160.0,160.0,24.820785,0.0,23.434080830400003,581.6522819639799,0.703022424912,33,True,0.7101236615272728
1080p,1920,1080,128,128,7,8,4096,50.0,os,24820785.0,0.0,138931200,152150400.0,120268800.0,17366400.0,14515200.0,126567300.0,120279000.0,67500.0,6220800.0,31954176.0,2535975889.9200006,366186173.76000005,249196590.71999997,3151358654.4,19244640000.0,10800000.0,995328000.0,20250768000.0,23434080830.4,2.1708000000000003,accelergy,cacti,configs/cacti_sram_45nm.csv,21.085900000000002,17.167975,4,45.0,3.18224,0.795423,4302.53,11.948249145600002,160.0,160.0,24.820785,0.0,23.434080830400003,581.6522819639799,0.703022424912,100,True,0.234340808304
1080p,1920,1080,128,128,7,8,4096,50.0,os,24820785.0,0.0,138931200,152150400.0,120268800.0,17366400.0,14515200.0,126567300.0,120279000.0,67500.0,6220800.0,31954176.0,2535975889.9200006,366186173.76000005,249196590.71999997,3151358654.4,19244640000.0,10800000.0,995328000.0,20250768000.0,23434080830.4,2.1708000000000003,accelergy,cacti,configs/cacti_sram_45nm.csv,21.085900000000002,17.167975,4,45.0,3.18224,0.795423,4302.53,11.948249145600002,160.0,160.0,24.820785,0.0,23.434080830400003,581.6522819639799,0.703022424912,200,True,0.117170404152
1080p,1920,1080,128,128,7,8,4096,50.0,ws,22130985.0,0.0,138931200,143087445.0,120268800.0,9045.0,22809600.0,172183350.0,149306250.0,67500.0,22809600.0,31954176.0,2535975889.9200006,190721.96550000002,391594642.55999994,2927761254.4455004,23889000000.0,10800000.0,3649536000.0,27549336000.0,30509051430.4455,2.1708000000000003,accelergy,cacti,configs/cacti_sram_45nm.csv,21.085900000000002,17.167975,4,45.0,3.18224,0.795423,4302.53,11.948249145600002,160.0,160.0,22.130985,0.0,30.5090514304455,675.1953595714178,0.915271542913365,33,True,0.9245167100135
1080p,1920,1080,128,128,7,8,4096,50.0,ws,22130985.0,0.0,138931200,143087445.0,120268800.0,9045.0,22809600.0,172183350.0,149306250.0,67500.0,22809600.0,31954176.0,2535975889.9200006,190721.96550000002,391594642.55999994,2927761254.4455004,23889000000.0,10800000.0,3649536000.0,27549336000.0,30509051430.4455,2.1708000000000003,accelergy,cacti,configs/cacti_sram_45nm.csv,21.085900000000002,17.167975,4,45.0,3.18224,0.795423,4302.53,11.948249145600002,160.0,160.0,22.130985,0.0,30.5090514304455,675.1953595714178,0.915271542913365,100,True,0.305090514304455
1080p,1920,1080,128,128,7,8,4096,50.0,ws,22130985.0,0.0,138931200,143087445.0,120268800.0,9045.0,22809600.0,172183350.0,149306250.0,67500.0,22809600.0,31954176.0,2535975889.9200006,190721.96550000002,391594642.55999994,2927761254.4455004,23889000000.0,10800000.0,3649536000.0,27549336000.0,30509051430.4455,2.1708000000000003,accelergy,cacti,configs/cacti_sram_45nm.csv,21.085900000000002,17.167975,4,45.0,3.18224,0.795423,4302.53,11.948249145600002,160.0,160.0,22.130985,0.0,30.5090514304455,675.1953595714178,0.915271542913365,200,True,0.1525452571522275
1080p,1920,1080,128,128,7,8,4096,200.0,os,22923360.0,0.0,138931200,152150400.0,120268800.0,17366400.0,14515200.0,126613800.0,120312000.0,81000.0,6220800.0,31954176.0,2535975889.9200006,366186173.76000005,249196590.71999997,3151358654.4,19249920000.0,12960000.0,995328000.0,20258208000.0,23441520830.4,2.1708000000000003,accelergy,cacti,configs/cacti_sram_45nm.csv,21.085900000000002,17.167975,4,45.0,3.18224,0.795423,4302.53,11.948249145600002,160.0,160.0,22.92336,0.0,23.441520830400002,537.3584209427581,0.703245624912,33,True,0.7103491160727273
1080p,1920,1080,128,128,7,8,4096,200.0,os,22923360.0,0.0,138931200,152150400.0,120268800.0,17366400.0,14515200.0,126613800.0,120312000.0,81000.0,6220800.0,31954176.0,2535975889.9200006,366186173.76000005,249196590.71999997,3151358654.4,19249920000.0,12960000.0,995328000.0,20258208000.0,23441520830.4,2.1708000000000003,accelergy,cacti,configs/cacti_sram_45nm.csv,21.085900000000002,17.167975,4,45.0,3.18224,0.795423,4302.53,11.948249145600002,160.0,160.0,22.92336,0.0,23.441520830400002,537.3584209427581,0.703245624912,100,True,0.234415208304
1080p,1920,1080,128,128,7,8,4096,200.0,os,22923360.0,0.0,138931200,152150400.0,120268800.0,17366400.0,14515200.0,126613800.0,120312000.0,81000.0,6220800.0,31954176.0,2535975889.9200006,366186173.76000005,249196590.71999997,3151358654.4,19249920000.0,12960000.0,995328000.0,20258208000.0,23441520830.4,2.1708000000000003,accelergy,cacti,configs/cacti_sram_45nm.csv,21.085900000000002,17.167975,4,45.0,3.18224,0.795423,4302.53,11.948249145600002,160.0,160.0,22.92336,0.0,23.441520830400002,537.3584209427581,0.703245624912,200,True,0.117207604152
1080p,1920,1080,128,128,7,8,4096,200.0,ws,19549365.0,0.0,138931200,143087445.0,120268800.0,9045.0,22809600.0,172212600.0,149322000.0,81000.0,22809600.0,31954176.0,2535975889.9200006,190721.96550000002,391594642.55999994,2927761254.4455004,23891520000.0,12960000.0,3649536000.0,27554016000.0,30513731430.4455,2.1708000000000003,accelergy,cacti,configs/cacti_sram_45nm.csv,21.085900000000002,17.167975,4,45.0,3.18224,0.795423,4302.53,11.948249145600002,160.0,160.0,19.549364999999998,0.0,30.5137314304455,596.5240732457511,0.915411942913365,33,True,0.9246585281953182
1080p,1920,1080,128,128,7,8,4096,200.0,ws,19549365.0,0.0,138931200,143087445.0,120268800.0,9045.0,22809600.0,172212600.0,149322000.0,81000.0,22809600.0,31954176.0,2535975889.9200006,190721.96550000002,391594642.55999994,2927761254.4455004,23891520000.0,12960000.0,3649536000.0,27554016000.0,30513731430.4455,2.1708000000000003,accelergy,cacti,configs/cacti_sram_45nm.csv,21.085900000000002,17.167975,4,45.0,3.18224,0.795423,4302.53,11.948249145600002,160.0,160.0,19.549364999999998,0.0,30.5137314304455,596.5240732457511,0.915411942913365,100,True,0.305137314304455
1080p,1920,1080,128,128,7,8,4096,200.0,ws,19549365.0,0.0,138931200,143087445.0,120268800.0,9045.0,22809600.0,172212600.0,149322000.0,81000.0,22809600.0,31954176.0,2535975889.9200006,190721.96550000002,391594642.55999994,2927761254.4455004,23891520000.0,12960000.0,3649536000.0,27554016000.0,30513731430.4455,2.1708000000000003,accelergy,cacti,configs/cacti_sram_45nm.csv,21.085900000000002,17.167975,4,45.0,3.18224,0.795423,4302.53,11.948249145600002,160.0,160.0,19.549364999999998,0.0,30.5137314304455,596.5240732457511,0.915411942913365,200,True,0.1525686571522275
1080p,1920,1080,128,128,7,8,4096,800.0,os,22449000.0,0.0,138931200,152150400.0,120268800.0,17366400.0,14515200.0,126832800.0,120396000.0,216000.0,6220800.0,31954176.0,2535975889.9200006,366186173.76000005,249196590.71999997,3151358654.4,19263360000.0,34560000.0,995328000.0,20293248000.0,23476560830.399998,2.1708000000000003,accelergy,cacti,configs/cacti_sram_45nm.csv,21.085900000000002,17.167975,4,45.0,3.18224,0.795423,4302.53,11.948249145600002,160.0,160.0,22.449,0.0,23.476560830399997,527.0253140816495,0.7042968249119999,33,True,0.7114109342545454
1080p,1920,1080,128,128,7,8,4096,800.0,os,22449000.0,0.0,138931200,152150400.0,120268800.0,17366400.0,14515200.0,126832800.0,120396000.0,216000.0,6220800.0,31954176.0,2535975889.9200006,366186173.76000005,249196590.71999997,3151358654.4,19263360000.0,34560000.0,995328000.0,20293248000.0,23476560830.399998,2.1708000000000003,accelergy,cacti,configs/cacti_sram_45nm.csv,21.085900000000002,17.167975,4,45.0,3.18224,0.795423,4302.53,11.948249145600002,160.0,160.0,22.449,0.0,23.476560830399997,527.0253140816495,0.7042968249119999,100,True,0.23476560830399998
1080p,1920,1080,128,128,7,8,4096,800.0,os,22449000.0,0.0,138931200,152150400.0,120268800.0,17366400.0,14515200.0,126832800.0,120396000.0,216000.0,6220800.0,31954176.0,2535975889.9200006,366186173.76000005,249196590.71999997,3151358654.4,19263360000.0,34560000.0,995328000.0,20293248000.0,23476560830.399998,2.1708000000000003,accelergy,cacti,configs/cacti_sram_45nm.csv,21.085900000000002,17.167975,4,45.0,3.18224,0.795423,4302.53,11.948249145600002,160.0,160.0,22.449,0.0,23.476560830399997,527.0253140816495,0.7042968249119999,200,True,0.11738280415199999
1080p,1920,1080,128,128,7,8,4096,800.0,ws,18903885.0,0.0,138931200,143087445.0,120268800.0,9045.0,22809600.0,172377600.0,149352000.0,216000.0,22809600.0,31954176.0,2535975889.9200006,190721.96550000002,391594642.55999994,2927761254.4455004,23896320000.0,34560000.0,3649536000.0,27580416000.0,30540131430.445496,2.1708000000000003,accelergy,cacti,configs/cacti_sram_45nm.csv,21.085900000000002,17.167975,4,45.0,3.18224,0.795423,4302.53,11.948249145600002,160.0,160.0,18.903885,0.0,30.540131430445495,577.3271324460271,0.9162039429133648,33,True,0.9254585281953182
1080p,1920,1080,128,128,7,8,4096,800.0,ws,18903885.0,0.0,138931200,143087445.0,120268800.0,9045.0,22809600.0,172377600.0,149352000.0,216000.0,22809600.0,31954176.0,2535975889.9200006,190721.96550000002,391594642.55999994,2927761254.4455004,23896320000.0,34560000.0,3649536000.0,27580416000.0,30540131430.445496,2.1708000000000003,accelergy,cacti,configs/cacti_sram_45nm.csv,21.085900000000002,17.167975,4,45.0,3.18224,0.795423,4302.53,11.948249145600002,160.0,160.0,18.903885,0.0,30.540131430445495,577.3271324460271,0.9162039429133648,100,True,0.30540131430445494
1080p,1920,1080,128,128,7,8,4096,800.0,ws,18903885.0,0.0,138931200,143087445.0,120268800.0,9045.0,22809600.0,172377600.0,149352000.0,216000.0,22809600.0,31954176.0,2535975889.9200006,190721.96550000002,391594642.55999994,2927761254.4455004,23896320000.0,34560000.0,3649536000.0,27580416000.0,30540131430.445496,2.1708000000000003,accelergy,cacti,configs/cacti_sram_45nm.csv,21.085900000000002,17.167975,4,45.0,3.18224,0.795423,4302.53,11.948249145600002,160.0,160.0,18.903885,0.0,30.540131430445495,577.3271324460271,0.9162039429133648,200,True,0.15270065715222747
1080p,1920,1080,128,128,7,16,256,50.0,os,22277610.0,6542745.0,138931200,143467200.0,120268800.0,8683200.0,14515200.0,794431050.0,788082000.0,128250.0,6220800.0,31954176.0,792219605.76,57196889.64000001,66891121.919999994,916307617.3200002,126093120000.0,20520000.0,995328000.0,127108968000.0,128057229793.31999,0.5427000000000001,accelergy,cacti,configs/cacti_sram_45nm.csv,6.5870750000000005,4.60835,4,45.0,1.14182,0.729013,270.818,0.82173726504,160.0,160.0,22.27761,29.369151358696016,128.05722979332,2852.8090230159637,3.8417168937995996,33,True,3.8805221149490907
1080p,1920,1080,128,128,7,16,256,50.0,os,22277610.0,6542745.0,138931200,143467200.0,120268800.0,8683200.0,14515200.0,794431050.0,788082000.0,128250.0,6220800.0,31954176.0,792219605.76,57196889.64000001,66891121.919999994,916307617.3200002,126093120000.0,20520000.0,995328000.0,127108968000.0,128057229793.31999,0.5427000000000001,accelergy,cacti,configs/cacti_sram_45nm.csv,6.5870750000000005,4.60835,4,45.0,1.14182,0.729013,270.818,0.82173726504,160.0,160.0,22.27761,29.369151358696016,128.05722979332,2852.8090230159637,3.8417168937995996,100,True,1.2805722979332
1080p,1920,1080,128,128,7,16,256,50.0,os,22277610.0,6542745.0,138931200,143467200.0,120268800.0,8683200.0,14515200.0,794431050.0,788082000.0,128250.0,6220800.0,31954176.0,792219605.76,57196889.64000001,66891121.919999994,916307617.3200002,126093120000.0,20520000.0,995328000.0,127108968000.0,128057229793.31999,0.5427000000000001,accelergy,cacti,configs/cacti_sram_45nm.csv,6.5870750000000005,4.60835,4,45.0,1.14182,0.729013,270.818,0.82173726504,160.0,160.0,22.27761,29.369151358696016,128.05722979332,2852.8090230159637,3.8417168937995996,200,True,0.6402861489666
1080p,1920,1080,128,128,7,16,256,50.0,ws,10824285.0,0.0,138931200,132719445.0,120268800.0,9045.0,12441600.0,139793850.0,127224000.0,128250.0,12441600.0,31954176.0,792219605.76,59580.093375000004,57335247.35999999,849614433.2133751,20355840000.0,20520000.0,1990656000.0,22367016000.0,23248584609.213375,0.5427000000000001,accelergy,cacti,configs/cacti_sram_45nm.csv,6.5870750000000005,4.60835,4,45.0,1.14182,0.729013,270.818,0.82173726504,160.0,160.0,10.824285,0.0,23.248584609213374,251.6493056567392,0.6974575382764012,33,True,0.7045025639155569
1080p,1920,1080,128,128,7,16,256,50.0,ws,10824285.0,0.0,138931200,132719445.0,120268800.0,9045.0,12441600.0,139793850.0,127224000.0,128250.0,12441600.0,31954176.0,792219605.76,59580.093375000004,57335247.35999999,849614433.2133751,20355840000.0,20520000.0,1990656000.0,22367016000.0,23248584609.213375,0.5427000000000001,accelergy,cacti,configs/cacti_sram_45nm.csv,6.5870750000000005,4.60835,4,45.0,1.14182,0.729013,270.818,0.82173726504,160.0,160.0,10.824285,0.0,23.248584609213374,251.6493056567392,0.6974575382764012,100,True,0.23248584609213377
1080p,1920,1080,128,128,7,16,256,50.0,ws,10824285.0,0.0,138931200,132719445.0,120268800.0,9045.0,12441600.0,139793850.0,127224000.0,128250.0,12441600.0,31954176.0,792219605.76,59580.093375000004,57335247.35999999,849614433.2133751,20355840000.0,20520000.0,1990656000.0,22367016000.0,23248584609.213375,0.5427000000000001,accelergy,cacti,configs/cacti_sram_45nm.csv,6.5870750000000005,4.60835,4,45.0,1.14182,0.729013,270.818,0.82173726504,160.0,160.0,10.824285,0.0,23.248584609213374,251.6493056567392,0.6974575382764012,200,True,0.11624292304606688
1080p,1920,1080,128,128,7,16,256,200.0,os,15403050.0,0.0,138931200,143467200.0,120268800.0,8683200.0,14515200.0,795775800.0,789420000.0,135000.0,6220800.0,31954176.0,792219605.7600001,57196889.64000001,66891121.919999994,916307617.3200002,126307200000.0,21600000.0,995328000.0,127324128000.0,128272389793.31999,0.5427000000000001,accelergy,cacti,configs/cacti_sram_45nm.csv,6.5870750000000005,4.60835,4,45.0,1.14182,0.729013,270.818,0.82173726504,160.0,160.0,15.40305,0.0,128.27238979332,1975.7860336059978,3.8481716937996,33,True,3.887042114949091
1080p,1920,1080,128,128,7,16,256,200.0,os,15403050.0,0.0,138931200,143467200.0,120268800.0,8683200.0,14515200.0,795775800.0,789420000.0,135000.0,6220800.0,31954176.0,792219605.7600001,57196889.64000001,66891121.919999994,916307617.3200002,126307200000.0,21600000.0,995328000.0,127324128000.0,128272389793.31999,0.5427000000000001,accelergy,cacti,configs/cacti_sram_45nm.csv,6.5870750000000005,4.60835,4,45.0,1.14182,0.729013,270.818,0.82173726504,160.0,160.0,15.40305,0.0,128.27238979332,1975.7860336059978,3.8481716937996,100,True,1.2827238979331999
1080p,1920,1080,128,128,7,16,256,200.0,os,15403050.0,0.0,138931200,143467200.0,120268800.0,8683200.0,14515200.0,795775800.0,789420000.0,135000.0,6220800.0,31954176.0,792219605.7600001,57196889.64000001,66891121.919999994,916307617.3200002,126307200000.0,21600000.0,995328000.0,127324128000.0,128272389793.31999,0.5427000000000001,accelergy,cacti,configs/cacti_sram_45nm.csv,6.5870750000000005,4.60835,4,45.0,1.14182,0.729013,270.818,0.82173726504,160.0,160.0,15.40305,0.0,128.27238979332,1975.7860336059978,3.8481716937996,200,True,0.6413619489665999
1080p,1920,1080,128,128,7,16,256,200.0,ws,10505160.0,0.0,138931200,132719445.0,120268800.0,9045.0,12441600.0,140016600.0,127440000.0,135000.0,12441600.0,31954176.0,792219605.76,59580.093375000004,57335247.35999999,849614433.2133751,20390400000.0,21600000.0,1990656000.0,22402656000.0,23284224609.213375,0.5427000000000001,accelergy,cacti,configs/cacti_sram_45nm.csv,6.5870750000000005,4.60835,4,45.0,1.14182,0.729013,270.818,0.82173726504,160.0,160.0,10.50516,0.0,23.284224609213375,244.60450499572397,0.6985267382764012,33,True,0.7055825639155568
1080p,1920,1080,128,128,7,16,256,200.0,ws,10505160.0,0.0,138931200,132719445.0,120268800.0,9045.0,12441600.0,140016600.0,127440000.0,135000.0,12441600.0,31954176.0,792219605.76,59580.093375000004,57335247.35999999,849614433.2133751,20390400000.0,21600000.0,1990656000.0,22402656000.0,23284224609.213375,0.5427000000000001,accelergy,cacti,configs/cacti_sram_45nm.csv,6.5870750000000005,4.60835,4,45.0,1.14182,0.729013,270.818,0.82173726504,160.0,160.0,10.50516,0.0,23.284224609213375,244.60450499572397,0.6985267382764012,100,True,0.23284224609213375
1080p,1920,1080,128,128,7,16,256,200.0,ws,10505160.0,0.0,138931200,132719445.0,120268800.0,9045.0,12441600.0,140016600.0,127440000.0,135000.0,12441600.0,31954176.0,792219605.76,59580.093375000004,57335247.35999999,849614433.2133751,20390400000.0,21600000.0,1990656000.0,22402656000.0,23284224609.213375,0.5427000000000001,accelergy,cacti,configs/cacti_sram_45nm.csv,6.5870750000000005,4.60835,4,45.0,1.14182,0.729013,270.818,0.82173726504,160.0,160.0,10.50516,0.0,23.284224609213375,244.60450499572397,0.6985267382764012,200,True,0.11642112304606687
1080p,1920,1080,128,128,7,16,256,800.0,os,15320085.0,0.0,138931200,143467200.0,120268800.0,8683200.0,14515200.0,798532800.0,792096000.0,216000.0,6220800.0,31954176.0,792219605.76,57196889.64000001,66891121.919999994,916307617.3200002,126735360000.0,34560000.0,995328000.0,127765248000.0,128713509793.31999,0.5427000000000001,accelergy,cacti,configs/cacti_sram_45nm.csv,6.5870750000000005,4.60835,4,45.0,1.14182,0.729013,270.818,0.82173726504,160.0,160.0,15.320085,0.0,128.71350979332,1971.9019106819947,3.8614052937995997,33,True,3.9004093876763637
1080p,1920,1080,128,128,7,16,256,800.0,os,15320085.0,0.0,138931200,143467200.0,120268800.0,8683200.0,14515200.0,798532800.0,792096000.0,216000.0,6220800.0,31954176.0,792219605.76,57196889.64000001,66891121.919999994,916307617.3200002,126735360000.0,34560000.0,995328000.0,127765248000.0,128713509793.31999,0.5427000000000001,accelergy,cacti,configs/cacti_sram_45nm.csv,6.5870750000000005,4.60835,4,45.0,1.14182,0.729013,270.818,0.82173726504,160.0,160.0,15.320085,0.0,128.71350979332,1971.9019106819947,3.8614052937995997,100,True,1.2871350979332
1080p,1920,1080,128,128,7,16,256,800.0,os,15320085.0,0.0,138931200,143467200.0,120268800.0,8683200.0,14515200.0,798532800.0,792096000.0,216000.0,6220800.0,31954176.0,792219605.76,57196889.64000001,66891121.919999994,916307617.3200002,126735360000.0,34560000.0,995328000.0,127765248000.0,128713509793.31999,0.5427000000000001,accelergy,cacti,configs/cacti_sram_45nm.csv,6.5870750000000005,4.60835,4,45.0,1.14182,0.729013,270.818,0.82173726504,160.0,160.0,15.320085,0.0,128.71350979332,1971.9019106819947,3.8614052937995997,200,True,0.6435675489666
1080p,1920,1080,128,128,7,16,256,800.0,ws,10425300.0,0.0,138931200,132719445.0,120268800.0,9045.0,12441600.0,140529600.0,127872000.0,216000.0,12441600.0,31954176.0,792219605.76,59580.093375000004,57335247.35999999,849614433.2133751,20459520000.0,34560000.0,1990656000.0,22484736000.0,23366304609.213375,0.5427000000000001,accelergy,cacti,configs/cacti_sram_45nm.csv,6.5870750000000005,4.60835,4,45.0,1.14182,0.729013,270.818,0.82173726504,160.0,160.0,10.4253,0.0,23.366304609213376,243.6007354424322,0.7009891382764012,33,True,0.7080698366428296
1080p,1920,1080,128,128,7,16,256,800.0,ws,10425300.0,0.0,138931200,132719445.0,120268800.0,9045.0,12441600.0,140529600.0,127872000.0,216000.0,12441600.0,31954176.0,792219605.76,59580.093375000004,57335247.35999999,849614433.2133751,20459520000.0,34560000.0,1990656000.0,22484736000.0,23366304609.213375,0.5427000000000001,accelergy,cacti,configs/cacti_sram_45nm.csv,6.5870750000000005,4.60835,4,45.0,1.14182,0.729013,270.818,0.82173726504,160.0,160.0,10.4253,0.0,23.366304609213376,243.6007354424322,0.7009891382764012,100,True,0.23366304609213376
1080p,1920,1080,128,128,7,16,256,800.0,ws,10425300.0,0.0,138931200,132719445.0,120268800.0,9045.0,12441600.0,140529600.0,127872000.0,216000.0,12441600.0,31954176.0,792219605.76,59580.093375000004,57335247.35999999,849614433.2133751,20459520000.0,34560000.0,1990656000.0,22484736000.0,23366304609.213375,0.5427000000000001,accelergy,cacti,configs/cacti_sram_45nm.csv,6.5870750000000005,4.60835,4,45.0,1.14182,0.729013,270.818,0.82173726504,160.0,160.0,10.4253,0.0,23.366304609213376,243.6007354424322,0.7009891382764012,200,True,0.11683152304606688
1080p,1920,1080,128,128,7,16,1024,50.0,os,16427505.0,0.0,138931200,143467200.0,120268800.0,8683200.0,14515200.0,230380800.0,224031750.0,128250.0,6220800.0,31954176.0,1241585936.64,89640363.96000001,128448270.72,1459674571.3200002,35845080000.0,20520000.0,995328000.0,36860928000.0,38352556747.32,0.5427000000000001,accelergy,cacti,configs/cacti_sram_45nm.csv,10.323425,8.849225,4,45.0,2.03065,0.431177,1188.88,3.192179885,160.0,160.0,16.427505,0.0,38.35255674732,630.0368177293831,1.1505767024196,33,True,1.1621986893127272
1080p,1920,1080,128,128,7,16,1024,50.0,os,16427505.0,0.0,138931200,143467200.0,120268800.0,8683200.0,14515200.0,230380800.0,224031750.0,128250.0,6220800.0,31954176.0,1241585936.64,89640363.96000001,128448270.72,1459674571.3200002,35845080000.0,20520000.0,995328000.0,36860928000.0,38352556747.32,0.5427000000000001,accelergy,cacti,configs/cacti_sram_45nm.csv,10.323425,8.849225,4,45.0,2.03065,0.431177,1188.88,3.192179885,160.0,160.0,16.427505,0.0,38.35255674732,630.0368177293831,1.1505767024196,100,True,0.3835255674732
1080p,1920,1080,128,128,7,16,1024,50.0,os,16427505.0,0.0,138931200,143467200.0,120268800.0,8683200.0,14515200.0,230380800.0,224031750.0,128250.0,6220800.0,31954176.0,1241585936.64,89640363.96000001,128448270.72,1459674571.3200002,35845080000.0,20520000.0,995328000.0,36860928000.0,38352556747.32,0.5427000000000001,accelergy,cacti,configs/cacti_sram_45nm.csv,10.323425,8.849225,4,45.0,2.03065,0.431177,1188.88,3.192179885,160.0,160.0,16.427505,0.0,38.35255674732,630.0368177293831,1.1505767024196,200,True,0.1917627837366
1080p,1920,1080,128,128,7,16,1024,50.0,ws,11885730.0,0.0,138931200,132719445.0,120268800.0,9045.0,12441600.0,163001850.0,150432000.0,128250.0,12441600.0,31954176.0,1241585936.64,93375.379125,110098517.76000002,1351777829.779125,24069120000.0,20520000.0,1990656000.0,26080296000.0,27464028005.77912,0.5427000000000001,accelergy,cacti,configs/cacti_sram_45nm.csv,10.323425,8.849225,4,45.0,2.03065,0.431177,1188.88,3.192179885,160.0,160.0,11.88573,0.0,27.46402800577912,326.43002158912907,0.8239208401733736,33,True,0.8322432729023977
1080p,1920,1080,128,128,7,16,1024,50.0,ws,11885730.0,0.0,138931200,132719445.0,120268800.0,9045.0,12441600.0,163001850.0,150432000.0,128250.0,12441600.0,31954176.0,1241585936.64,93375.379125,110098517.76000002,1351777829.779125,24069120000.0,20520000.0,1990656000.0,26080296000.0,27464028005.77912,0.5427000000000001,accelergy,cacti,configs/cacti_sram_45nm.csv,10.323425,8.849225,4,45.0,2.03065,0.431177,1188.88,3.192179885,160.0,160.0,11.88573,0.0,27.46402800577912,326.43002158912907,0.8239208401733736,100,True,0.2746402800577912
1080p,1920,1080,128,128,7,16,1024,50.0,ws,11885730.0,0.0,138931200,132719445.0,120268800.0,9045.0,12441600.0,163001850.0,150432000.0,128250.0,12441600.0,31954176.0,1241585936.64,93375.379125,110098517.76000002,1351777829.779125,24069120000.0,20520000.0,1990656000.0,26080296000.0,27464028005.77912,0.5427000000000001,accelergy,cacti,configs/cacti_sram_45nm.csv,10.323425,8.849225,4,45.0,2.03065,0.431177,1188.88,3.192179885,160.0,160.0,11.88573,0.0,27.46402800577912,326.43002158912907,0.8239208401733736,200,True,0.1373201400288956
1080p,1920,1080,128,128,7,16,1024,200.0,os,15576240.0,0.0,138931200,143467200.0,120268800.0,8683200.0,14515200.0,230530800.0,224175000.0,135000.0,6220800.0,31954176.0,1241585936.64,89640363.96000001,128448270.72000001,1459674571.3200002,35868000000.0,21600000.0,995328000.0,36884928000.0,38376556747.32,0.5427000000000001,accelergy,cacti,configs/cacti_sram_45nm.csv,10.323425,8.849225,4,45.0,2.03065,0.431177,1188.88,3.192179885,160.0,160.0,15.57624,0.0,38.37655674732,597.7624582698758,1.1512967024196001,33,True,1.16292596204
