resolution,frame_width,frame_height,tile_width,tile_height,gaussian_kernel,array_size,sram_budget_kb,bandwidth_gbps,dataflow,total_cycles,total_stall_cycles,total_macs,total_sram_accesses,total_sram_ifmap_reads,total_sram_filter_reads,total_sram_ofmap_writes,total_dram_accesses,total_dram_ifmap_reads,total_dram_filter_reads,total_dram_ofmap_writes,energy_mac_pj,energy_sram_ifmap_pj,energy_sram_filter_pj,energy_sram_ofmap_pj,energy_sram_pj,energy_dram_ifmap_pj,energy_dram_filter_pj,energy_dram_ofmap_pj,energy_dram_pj,energy_total_pj,analytical_lower_bound_ms,energy_backend,sram_energy_source,sram_energy_table,sram_read_pj_per_byte,sram_write_pj_per_byte,sram_access_bytes,sram_technology_nm,sram_access_time_ns,sram_cycle_time_ns,sram_leakage_mw,sram_area_mm2,dram_read_pj_per_byte,dram_write_pj_per_byte,latency_ms,stall_pct,energy_total_mj,edp_mj_ms,average_power_w_at_30fps,deadline_ms,feasible,average_power_w_at_deadline_fps
1080p,1920,1080,128,128,7,64,256,200.0,ws,4308750.0,0.0,138931200,126498645.0,120268800.0,9045.0,6220800.0,134173800.0,127440000.0,513000.0,6220800.0,31954176.0,792219605.7600001,59580.093375000004,28667623.679999996,820946809.5333751,20390400000.0,82080000.0,995328000.0,21467808000.0,22320708985.533375,0.033918750000000004,accelergy,cacti,configs/cacti_sram_45nm.csv,6.5870750000000005,4.60835,4,45.0,1.14182,0.729013,270.818,0.82173726504,160.0,160.0,4.30875,0.0,22.320708985533376,96.17435484141693,0.6696212695660012,200,True,0.11160354492766687
1080p,1920,1080,128,128,7,64,256,50.0,ws,4640565.0,0.0,138931200,126498645.0,120268800.0,9045.0,6220800.0,133951050.0,127224000.0,506250.0,6220800.0,31954176.0,792219605.76,59580.093375000004,28667623.68,820946809.5333751,20355840000.0,81000000.0,995328000.0,21432168000.0,22285068985.533375,0.041472,accelergy,cacti,configs/cacti_sram_45nm.csv,6.5870750000000005,4.60835,4,45.0,1.14182,0.729013,270.818,0.82173726504,160.0,160.0,4.6405650000000005,0.0,22.285068985533375,103.4153111568517,0.6685520695660012,200,True,0.11142534492766687
1080p,1920,1080,128,128,11,128,256,800.0,ws,4277625.0,0.0,288230400,275807565.0,269568000.0,18765.0,6220800.0,286216800.0,277944000.0,2052000.0,6220800.0,66292992.00000001,1775664633.6000001,123606.462375,28667623.68,1804455863.7423751,44471040000.0,328320000.0,995328000.0,45794688000.0,47665436855.74237,0.0175921875,accelergy,cacti,configs/cacti_sram_45nm.csv,6.5870750000000005,4.60835,4,45.0,1.14182,0.729013,270.818,0.82173726504,160.0,160.0,4.2776250000000005,0.0,47.66543685574237,203.89486433004498,1.429963105672271,33,True,1.4444071774467386
1080p,1920,1080,128,128,11,128,256,200.0,ws,4360590.0,0.0,288230400,275807565.0,269568000.0,18765.0,6220800.0,285196800.0,277005000.0,1971000.0,6220800.0,66292992.00000001,1775664633.6000001,123606.46237500002,28667623.679999996,1804455863.7423751,44320800000.0,315360000.0,995328000.0,45631488000.0,47502236855.74238,0.0175921875,accelergy,cacti,configs/cacti_sram_45nm.csv,6.5870750000000005,4.60835,4,45.0,1.14182,0.729013,270.818,0.82173726504,160.0,160.0,4.36059,0.0,47.50223685574238,207.13777901078168,1.4250671056722712,33,True,1.4394617229012843
1080p,1920,1080,128,128,11,128,256,50.0,ws,7616715.0,2924310.0,288230400,275807565.0,269568000.0,18765.0,6220800.0,284720550.0,276535500.0,1964250.0,6220800.0,66292992.00000001,1775664633.6000001,123606.462375,28667623.68,1804455863.7423751,44245680000.0,314280000.0,995328000.0,45555288000.0,47426036855.74237,0.041472,accelergy,cacti,configs/cacti_sram_45nm.csv,6.5870750000000005,4.60835,4,45.0,1.14182,0.729013,270.818,0.82173726504,160.0,160.0,7.616714999999999,38.39332310582712,47.42603685574237,361.2306063096857,1.422781105672271,33,True,1.437152631992193
1080p,1920,1080,128,128,11,128,256,800.0,ws,4277625.0,0.0,288230400,275807565.0,269568000.0,18765.0,6220800.0,286216800.0,277944000.0,2052000.0,6220800.0,66292992.00000001,1775664633.6000001,123606.462375,28667623.68,1804455863.7423751,44471040000.0,328320000.0,995328000.0,45794688000.0,47665436855.74237,0.0175921875,accelergy,cacti,configs/cacti_sram_45nm.csv,6.5870750000000005,4.60835,4,45.0,1.14182,0.729013,270.818,0.82173726504,160.0,160.0,4.2776250000000005,0.0,47.66543685574237,203.89486433004498,1.429963105672271,100,True,0.4766543685574237
1080p,1920,1080,128,128,11,128,256,200.0,ws,4360590.0,0.0,288230400,275807565.0,269568000.0,18765.0,6220800.0,285196800.0,277005000.0,1971000.0,6220800.0,66292992.00000001,1775664633.6000001,123606.46237500002,28667623.679999996,1804455863.7423751,44320800000.0,315360000.0,995328000.0,45631488000.0,47502236855.74238,0.0175921875,accelergy,cacti,configs/cacti_sram_45nm.csv,6.5870750000000005,4.60835,4,45.0,1.14182,0.729013,270.818,0.82173726504,160.0,160.0,4.36059,0.0,47.50223685574238,207.13777901078168,1.4250671056722712,100,True,0.47502236855742375
1080p,1920,1080,128,128,11,128,256,50.0,ws,7616715.0,2924310.0,288230400,275807565.0,269568000.0,18765.0,6220800.0,284720550.0,276535500.0,1964250.0,6220800.0,66292992.00000001,1775664633.6000001,123606.462375,28667623.68,1804455863.7423751,44245680000.0,314280000.0,995328000.0,45555288000.0,47426036855.74237,0.041472,accelergy,cacti,configs/cacti_sram_45nm.csv,6.5870750000000005,4.60835,4,45.0,1.14182,0.729013,270.818,0.82173726504,160.0,160.0,7.616714999999999,38.39332310582712,47.42603685574237,361.2306063096857,1.422781105672271,100,True,0.4742603685574237
1080p,1920,1080,128,128,11,128,256,800.0,ws,4277625.0,0.0,288230400,275807565.0,269568000.0,18765.0,6220800.0,286216800.0,277944000.0,2052000.0,6220800.0,66292992.00000001,1775664633.6000001,123606.462375,28667623.68,1804455863.7423751,44471040000.0,328320000.0,995328000.0,45794688000.0,47665436855.74237,0.0175921875,accelergy,cacti,configs/cacti_sram_45nm.csv,6.5870750000000005,4.60835,4,45.0,1.14182,0.729013,270.818,0.82173726504,160.0,160.0,4.2776250000000005,0.0,47.66543685574237,203.89486433004498,1.429963105672271,200,True,0.23832718427871186
1080p,1920,1080,128,128,11,128,256,200.0,ws,4360590.0,0.0,288230400,275807565.0,269568000.0,18765.0,6220800.0,285196800.0,277005000.0,1971000.0,6220800.0,66292992.00000001,1775664633.6000001,123606.46237500002,28667623.679999996,1804455863.7423751,44320800000.0,315360000.0,995328000.0,45631488000.0,47502236855.74238,0.0175921875,accelergy,cacti,configs/cacti_sram_45nm.csv,6.5870750000000005,4.60835,4,45.0,1.14182,0.729013,270.818,0.82173726504,160.0,160.0,4.36059,0.0,47.50223685574238,207.13777901078168,1.4250671056722712,200,True,0.23751118427871187
1080p,1920,1080,128,128,11,128,256,50.0,ws,7616715.0,2924310.0,288230400,275807565.0,269568000.0,18765.0,6220800.0,284720550.0,276535500.0,1964250.0,6220800.0,66292992.00000001,1775664633.6000001,123606.462375,28667623.68,1804455863.7423751,44245680000.0,314280000.0,995328000.0,45555288000.0,47426036855.74237,0.041472,accelergy,cacti,configs/cacti_sram_45nm.csv,6.5870750000000005,4.60835,4,45.0,1.14182,0.729013,270.818,0.82173726504,160.0,160.0,7.616714999999999,38.39332310582712,47.42603685574237,361.2306063096857,1.422781105672271,200,True,0.23713018427871185
720p,1280,720,128,128,3,16,256,800.0,ws,1860850.0,0.0,24883200,19355220.0,16588800.0,1620.0,2764800.0,22988800.0,20128000.0,96000.0,2764800.0,5723136.0,109271669.76,10671.0615,12741166.08,122023506.90150002,3220480000.0,15360000.0,442368000.0,3678208000.0,3805954642.9014997,0.09720000000000001,accelergy,cacti,configs/cacti_sram_45nm.csv,6.5870750000000005,4.60835,4,45.0,1.14182,0.729013,270.818,0.82173726504,160.0,160.0,1.8608500000000001,0.0,3.8059546429015,7.082310697243257,0.114178639287045,33,True,0.11533195887580303
720p,1280,720,128,128,3,16,256,200.0,ws,1897730.0,0.0,24883200,19355220.0,16588800.0,1620.0,2764800.0,22848800.0,20060000.0,24000.0,2764800.0,5723136.0,109271669.76,10671.0615,12741166.08,122023506.90150002,3209600000.0,3840000.0,442368000.0,3655808000.0,3783554642.9015,0.09720000000000001,accelergy,cacti,configs/cacti_sram_45nm.csv,6.5870750000000005,4.60835,4,45.0,1.14182,0.729013,270.818,0.82173726504,160.0,160.0,1.8977300000000001,0.0,3.7835546429015,7.180165152473465,0.11350663928704502,33,True,0.11465317099701516
720p,1280,720,128,128,3,16,256,50.0,ws,2045190.0,0.0,24883200,19355220.0,16588800.0,1620.0,2764800.0,22808800.0,20026000.0,18000.0,2764800.0,5723136.0,109271669.76,10671.0615,12741166.08,122023506.90150002,3204160000.0,2880000.0,442368000.0,3649408000.0,3777154642.9014997,0.09720000000000001,accelergy,cacti,configs/cacti_sram_45nm.csv,6.5870750000000005,4.60835,4,45.0,1.14182,0.729013,270.818,0.82173726504,160.0,160.0,2.0451900000000003,0.0,3.7771546429015,7.724998904115719,0.113314639287045,33,True,0.11445923160307576
720p,1280,720,128,128,3,128,1024,800.0,os,3811270.0,0.0,24883200,23234400.0,16588800.0,194400.0,6451200.0,19612800.0,16656000.0,192000.0,2764800.0,5723136.0,171253232.64000002,2006873.82,57088120.32000001,230348226.78000003,2664960000.0,30720000.0,442368000.0,3138048000.0,3374119362.78,0.0015187500000000001,accelergy,cacti,configs/cacti_sram_45nm.csv,10.323425,8.849225,4,45.0,2.03065,0.431177,1188.88,3.192179885,160.0,160.0,3.81127,0.0,3.37411936278,12.859679903782531,0.10122358088340001,33,True,0.10224604129636365
720p,1280,720,128,128,3,128,1024,200.0,os,3883830.0,0.0,24883200,23234400.0,16588800.0,194400.0,6451200.0,19512800.0,16604000.0,144000.0,2764800.0,5723136.0,171253232.64000002,2006873.82,57088120.32000001,230348226.78000003,2656640000.0,23040000.0,442368000.0,3122048000.0,3358119362.78,0.004608,accelergy,cacti,configs/cacti_sram_45nm.csv,10.323425,8.849225,4,45.0,2.03065,0.431177,1188.88,3.192179885,160.0,160.0,3.88383,0.0,3.35811936278,13.042364724745848,0.1007435808834,33,True,0.10176119281151516
720p,1280,720,128,128,3,64,1024,200.0,os,3984630.0,0.0,24883200,23428800.0,16588800.0,388800.0,6451200.0,19440800.0,16604000.0,72000.0,2764800.0,5723136.0,171253232.64000002,4013747.64,57088120.32000001,232355100.60000002,2656640000.0,11520000.0,442368000.0,3110528000.0,3348606236.6,0.0060750000000000005,accelergy,cacti,configs/cacti_sram_45nm.csv,10.323425,8.849225,4,45.0,2.03065,0.431177,1188.88,3.192179885,160.0,160.0,3.98463,0.0,3.3486062366,13.342956868543457,0.100458187098,33,True,0.10147291626060606
720p,1280,720,128,128,3,64,1024,50.0,os,4274990.0,0.0,24883200,23428800.0,16588800.0,388800.0,6451200.0,19430800.0,16594000.0,72000.0,2764800.0,5723136.0,171253232.64000002,4013747.64,57088120.32000001,232355100.60000002,2655040000.0,11520000.0,442368000.0,3108928000.0,3347006236.6,0.018432,accelergy,cacti,configs/cacti_sram_45nm.csv,10.323425,8.849225,4,45.0,2.03065,0.431177,1188.88,3.192179885,160.0,160.0,4.27499,0.0,3.3470062366,14.308418191402634,0.100410187098,33,True,0.10142443141212122
720p,1280,720,128,128,3,32,1024,50.0,os,4476590.0,0.0,24883200,23817600.0,16588800.0,777600.0,6451200.0,19394800.0,16594000.0,36000.0,2764800.0,5723136.0,171253232.64000002,8027495.28,57088120.32000001,236368848.24,2655040000.0,5760000.0,442368000.0,3103168000.0,3345259984.24,0.024300000000000002,accelergy,cacti,configs/cacti_sram_45nm.csv,10.323425,8.849225,4,45.0,2.03065,0.431177,1188.88,3.192179885,160.0,160.0,4.47659,0.0,3.3452599842399997,14.97535739284894,0.1003577995272,33,True,0.10137151467393939
720p,1280,720,128,128,3,16,256,800.0,ws,1860850.0,0.0,24883200,19355220.0,16588800.0,1620.0,2764800.0,22988800.0,20128000.0,96000.0,2764800.0,5723136.0,109271669.76,10671.0615,12741166.08,122023506.90150002,3220480000.0,15360000.0,442368000.0,3678208000.0,3805954642.9014997,0.09720000000000001,accelergy,cacti,configs/cacti_sram_45nm.csv,6.5870750000000005,4.60835,4,45.0,1.14182,0.729013,270.818,0.82173726504,160.0,160.0,1.8608500000000001,0.0,3.8059546429015,7.082310697243257,0.114178639287045,100,True,0.038059546429015
720p,1280,720,128,128,3,16,256,200.0,ws,1897730.0,0.0,24883200,19355220.0,16588800.0,1620.0,2764800.0,22848800.0,20060000.0,24000.0,2764800.0,5723136.0,109271669.76,10671.0615,12741166.08,122023506.90150002,3209600000.0,3840000.0,442368000.0,3655808000.0,3783554642.9015,0.09720000000000001,accelergy,cacti,configs/cacti_sram_45nm.csv,6.5870750000000005,4.60835,4,45.0,1.14182,0.729013,270.818,0.82173726504,160.0,160.0,1.8977300000000001,0.0,3.7835546429015,7.180165152473465,0.11350663928704502,100,True,0.037835546429015
720p,1280,720,128,128,3,16,256,50.0,ws,2045190.0,0.0,24883200,19355220.0,16588800.0,1620.0,2764800.0,22808800.0,20026000.0,18000.0,2764800.0,5723136.0,109271669.76,10671.0615,12741166.08,122023506.90150002,3204160000.0,2880000.0,442368000.0,3649408000.0,3777154642.9014997,0.09720000000000001,accelergy,cacti,configs/cacti_sram_45nm.csv,6.5870750000000005,4.60835,4,45.0,1.14182,0.729013,270.818,0.82173726504,160.0,160.0,2.0451900000000003,0.0,3.7771546429015,7.724998904115719,0.113314639287045,100,True,0.037771546429015
720p,1280,720,128,128,3,128,1024,800.0,os,3811270.0,0.0,24883200,23234400.0,16588800.0,194400.0,6451200.0,19612800.0,16656000.0,192000.0,2764800.0,5723136.0,171253232.64000002,2006873.82,57088120.32000001,230348226.78000003,2664960000.0,30720000.0,442368000.0,3138048000.0,3374119362.78,0.0015187500000000001,accelergy,cacti,configs/cacti_sram_45nm.csv,10.323425,8.849225,4,45.0,2.03065,0.431177,1188.88,3.192179885,160.0,160.0,3.81127,0.0,3.37411936278,12.859679903782531,0.10122358088340001,100,True,0.0337411936278
720p,1280,720,128,128,3,128,1024,200.0,os,3883830.0,0.0,24883200,23234400.0,16588800.0,194400.0,6451200.0,19512800.0,16604000.0,144000.0,2764800.0,5723136.0,171253232.64000002,2006873.82,57088120.32000001,230348226.78000003,2656640000.0,23040000.0,442368000.0,3122048000.0,3358119362.78,0.004608,accelergy,cacti,configs/cacti_sram_45nm.csv,10.323425,8.849225,4,45.0,2.03065,0.431177,1188.88,3.192179885,160.0,160.0,3.88383,0.0,3.35811936278,13.042364724745848,0.1007435808834,100,True,0.0335811936278
720p,1280,720,128,128,3,64,1024,200.0,os,3984630.0,0.0,24883200,23428800.0,16588800.0,388800.0,6451200.0,19440800.0,16604000.0,72000.0,2764800.0,5723136.0,171253232.64000002,4013747.64,57088120.32000001,232355100.60000002,2656640000.0,11520000.0,442368000.0,3110528000.0,3348606236.6,0.0060750000000000005,accelergy,cacti,configs/cacti_sram_45nm.csv,10.323425,8.849225,4,45.0,2.03065,0.431177,1188.88,3.192179885,160.0,160.0,3.98463,0.0,3.3486062366,13.342956868543457,0.100458187098,100,True,0.033486062366
720p,1280,720,128,128,3,64,1024,50.0,os,4274990.0,0.0,24883200,23428800.0,16588800.0,388800.0,6451200.0,19430800.0,16594000.0,72000.0,2764800.0,5723136.0,171253232.64000002,4013747.64,57088120.32000001,232355100.60000002,2655040000.0,11520000.0,442368000.0,3108928000.0,3347006236.6,0.018432,accelergy,cacti,configs/cacti_sram_45nm.csv,10.323425,8.849225,4,45.0,2.03065,0.431177,1188.88,3.192179885,160.0,160.0,4.27499,0.0,3.3470062366,14.308418191402634,0.100410187098,100,True,0.033470062366
720p,1280,720,128,128,3,32,1024,50.0,os,4476590.0,0.0,24883200,23817600.0,16588800.0,777600.0,6451200.0,19394800.0,16594000.0,36000.0,2764800.0,5723136.0,171253232.64000002,8027495.28,57088120.32000001,236368848.24,2655040000.0,5760000.0,442368000.0,3103168000.0,3345259984.24,0.024300000000000002,accelergy,cacti,configs/cacti_sram_45nm.csv,10.323425,8.849225,4,45.0,2.03065,0.431177,1188.88,3.192179885,160.0,160.0,4.47659,0.0,3.3452599842399997,14.97535739284894,0.1003577995272,100,True,0.033452599842399997
720p,1280,720,128,128,3,16,256,800.0,ws,1860850.0,0.0,24883200,19355220.0,16588800.0,1620.0,2764800.0,22988800.0,20128000.0,96000.0,2764800.0,5723136.0,109271669.76,10671.0615,12741166.08,122023506.90150002,3220480000.0,15360000.0,442368000.0,3678208000.0,3805954642.9014997,0.09720000000000001,accelergy,cacti,configs/cacti_sram_45nm.csv,6.5870750000000005,4.60835,4,45.0,1.14182,0.729013,270.818,0.82173726504,160.0,160.0,1.8608500000000001,0.0,3.8059546429015,7.082310697243257,0.114178639287045,200,True,0.0190297732145075
720p,1280,720,128,128,3,16,256,200.0,ws,1897730.0,0.0,24883200,19355220.0,16588800.0,1620.0,2764800.0,22848800.0,20060000.0,24000.0,2764800.0,5723136.0,109271669.76,10671.0615,12741166.08,122023506.90150002,3209600000.0,3840000.0,442368000.0,3655808000.0,3783554642.9015,0.09720000000000001,accelergy,cacti,configs/cacti_sram_45nm.csv,6.5870750000000005,4.60835,4,45.0,1.14182,0.729013,270.818,0.82173726504,160.0,160.0,1.8977300000000001,0.0,3.7835546429015,7.180165152473465,0.11350663928704502,200,True,0.0189177732145075
720p,1280,720,128,128,3,16,256,50.0,ws,2045190.0,0.0,24883200,19355220.0,16588800.0,1620.0,2764800.0,22808800.0,20026000.0,18000.0,2764800.0,5723136.0,109271669.76,10671.0615,12741166.08,122023506.90150002,3204160000.0,2880000.0,442368000.0,3649408000.0,3777154642.9014997,0.09720000000000001,accelergy,cacti,configs/cacti_sram_45nm.csv,6.5870750000000005,4.60835,4,45.0,1.14182,0.729013,270.818,0.82173726504,160.0,160.0,2.0451900000000003,0.0,3.7771546429015,7.724998904115719,0.113314639287045,200,True,0.0188857732145075
720p,1280,720,128,128,3,128,1024,800.0,os,3811270.0,0.0,24883200,23234400.0,16588800.0,194400.0,6451200.0,19612800.0,16656000.0,192000.0,2764800.0,5723136.0,171253232.64000002,2006873.82,57088120.32000001,230348226.78000003,2664960000.0,30720000.0,442368000.0,3138048000.0,3374119362.78,0.0015187500000000001,accelergy,cacti,configs/cacti_sram_45nm.csv,10.323425,8.849225,4,45.0,2.03065,0.431177,1188.88,3.192179885,160.0,160.0,3.81127,0.0,3.37411936278,12.859679903782531,0.10122358088340001,200,True,0.0168705968139
720p,1280,720,128,128,3,128,1024,200.0,os,3883830.0,0.0,24883200,23234400.0,16588800.0,194400.0,6451200.0,19512800.0,16604000.0,144000.0,2764800.0,5723136.0,171253232.64000002,2006873.82,57088120.32000001,230348226.78000003,2656640000.0,23040000.0,442368000.0,3122048000.0,3358119362.78,0.004608,accelergy,cacti,configs/cacti_sram_45nm.csv,10.323425,8.849225,4,45.0,2.03065,0.431177,1188.88,3.192179885,160.0,160.0,3.88383,0.0,3.35811936278,13.042364724745848,0.1007435808834,200,True,0.0167905968139
720p,1280,720,128,128,3,64,1024,200.0,os,3984630.0,0.0,24883200,23428800.0,16588800.0,388800.0,6451200.0,19440800.0,16604000.0,72000.0,2764800.0,5723136.0,171253232.64000002,4013747.64,57088120.32000001,232355100.60000002,2656640000.0,11520000.0,442368000.0,3110528000.0,3348606236.6,0.0060750000000000005,accelergy,cacti,configs/cacti_sram_45nm.csv,10.323425,8.849225,4,45.0,2.03065,0.431177,1188.88,3.192179885,160.0,160.0,3.98463,0.0,3.3486062366,13.342956868543457,0.100458187098,200,True,0.016743031183
720p,1280,720,128,128,3,64,1024,50.0,os,4274990.0,0.0,24883200,23428800.0,16588800.0,388800.0,6451200.0,19430800.0,16594000.0,72000.0,2764800.0,5723136.0,171253232.64000002,4013747.64,57088120.32000001,232355100.60000002,2655040000.0,11520000.0,442368000.0,3108928000.0,3347006236.6,0.018432,accelergy,cacti,configs/cacti_sram_45nm.csv,10.323425,8.849225,4,45.0,2.03065,0.431177,1188.88,3.192179885,160.0,160.0,4.27499,0.0,3.3470062366,14.308418191402634,0.100410187098,200,True,0.016735031183
720p,1280,720,128,128,3,32,1024,50.0,os,4476590.0,0.0,24883200,23817600.0,16588800.0,777600.0,6451200.0,19394800.0,16594000.0,36000.0,2764800.0,5723136.0,171253232.64000002,8027495.28,57088120.32000001,236368848.24,2655040000.0,5760000.0,442368000.0,3103168000.0,3345259984.24,0.024300000000000002,accelergy,cacti,configs/cacti_sram_45nm.csv,10.323425,8.849225,4,45.0,2.03065,0.431177,1188.88,3.192179885,160.0,160.0,4.47659,0.0,3.3452599842399997,14.97535739284894,0.1003577995272,200,True,0.016726299921199998
720p,1280,720,128,128,5,32,256,800.0,ws,1866610.0,0.0,39628800,34101780.0,31334400.0,2580.0,2764800.0,36604800.0,33744000.0,96000.0,2764800.0,9114624.0,206402042.88,16994.6535,12741166.08,219160203.6135,5399040000.0,15360000.0,442368000.0,5856768000.0,6085042827.613501,0.0387,accelergy,cacti,configs/cacti_sram_45nm.csv,6.5870750000000005,4.60835,4,45.0,1.14182,0.729013,270.818,0.82173726504,160.0,160.0,1.86661,0.0,6.085042827613501,11.358401792451637,0.18255128482840502,33,True,0.18439523720040912
720p,1280,720,128,128,5,32,256,200.0,ws,1903490.0,0.0,39628800,34101780.0,31334400.0,2580.0,2764800.0,36466800.0,33630000.0,72000.0,2764800.0,9114624.0,206402042.88,16994.6535,12741166.08,219160203.6135,5380800000.0,11520000.0,442368000.0,5834688000.0,6062962827.613501,0.0387,accelergy,cacti,configs/cacti_sram_45nm.csv,6.5870750000000005,4.60835,4,45.0,1.14182,0.729013,270.818,0.82173726504,160.0,160.0,1.9034900000000001,0.0,6.062962827613501,11.540789112734023,0.18188888482840504,33,True,0.1837261462913182
720p,1280,720,128,128,5,32,256,50.0,ws,2050950.0,0.0,39628800,34101780.0,31334400.0,2580.0,2764800.0,36403800.0,33573000.0,66000.0,2764800.0,9114624.0,206402042.88,16994.6535,12741166.08,219160203.6135,5371680000.0,10560000.0,442368000.0,5824608000.0,6052882827.613501,0.0387,accelergy,cacti,configs/cacti_sram_45nm.csv,6.5870750000000005,4.60835,4,45.0,1.14182,0.729013,270.818,0.82173726504,160.0,160.0,2.0509500000000003,0.0,6.052882827613501,12.41416003529391,0.18158648482840503,33,True,0.18342069174586367
720p,1280,720,128,128,5,32,256,800.0,ws,1866610.0,0.0,39628800,34101780.0,31334400.0,2580.0,2764800.0,36604800.0,33744000.0,96000.0,2764800.0,9114624.0,206402042.88,16994.6535,12741166.08,219160203.6135,5399040000.0,15360000.0,442368000.0,5856768000.0,6085042827.613501,0.0387,accelergy,cacti,configs/cacti_sram_45nm.csv,6.5870750000000005,4.60835,4,45.0,1.14182,0.729013,270.818,0.82173726504,160.0,160.0,1.86661,0.0,6.085042827613501,11.358401792451637,0.18255128482840502,100,True,0.06085042827613501
720p,1280,720,128,128,5,32,256,200.0,ws,1903490.0,0.0,39628800,34101780.0,31334400.0,2580.0,2764800.0,36466800.0,33630000.0,72000.0,2764800.0,9114624.0,206402042.88,16994.6535,12741166.08,219160203.6135,5380800000.0,11520000.0,442368000.0,5834688000.0,6062962827.613501,0.0387,accelergy,cacti,configs/cacti_sram_45nm.csv,6.5870750000000005,4.60835,4,45.0,1.14182,0.729013,270.818,0.82173726504,160.0,160.0,1.9034900000000001,0.0,6.062962827613501,11.540789112734023,0.18188888482840504,100,True,0.06062962827613501
720p,1280,720,128,128,5,32,256,50.0,ws,2050950.0,0.0,39628800,34101780.0,31334400.0,2580.0,2764800.0,36403800.0,33573000.0,66000.0,2764800.0,9114624.0,206402042.88,16994.6535,12741166.08,219160203.6135,5371680000.0,10560000.0,442368000.0,5824608000.0,6052882827.613501,0.0387,accelergy,cacti,configs/cacti_sram_45nm.csv,6.5870750000000005,4.60835,4,45.0,1.14182,0.729013,270.818,0.82173726504,160.0,160.0,2.0509500000000003,0.0,6.052882827613501,12.41416003529391,0.18158648482840503,100,True,0.06052882827613501
720p,1280,720,128,128,5,32,256,800.0,ws,1866610.0,0.0,39628800,34101780.0,31334400.0,2580.0,2764800.0,36604800.0,33744000.0,96000.0,2764800.0,9114624.0,206402042.88,16994.6535,12741166.08,219160203.6135,5399040000.0,15360000.0,442368000.0,5856768000.0,6085042827.613501,0.0387,accelergy,cacti,configs/cacti_sram_45nm.csv,6.5870750000000005,4.60835,4,45.0,1.14182,0.729013,270.818,0.82173726504,160.0,160.0,1.86661,0.0,6.085042827613501,11.358401792451637,0.18255128482840502,200,True,0.030425214138067504
720p,1280,720,128,128,5,32,256,200.0,ws,1903490.0,0.0,39628800,34101780.0,31334400.0,2580.0,2764800.0,36466800.0,33630000.0,72000.0,2764800.0,9114624.0,206402042.88,16994.6535,12741166.08,219160203.6135,5380800000.0,11520000.0,442368000.0,5834688000.0,6062962827.613501,0.0387,accelergy,cacti,configs/cacti_sram_45nm.csv,6.5870750000000005,4.60835,4,45.0,1.14182,0.729013,270.818,0.82173726504,160.0,160.0,1.9034900000000001,0.0,6.062962827613501,11.540789112734023,0.18188888482840504,200,True,0.030314814138067504
720p,1280,720,128,128,5,32,256,50.0,ws,2050950.0,0.0,39628800,34101780.0,31334400.0,2580.0,2764800.0,36403800.0,33573000.0,66000.0,2764800.0,9114624.0,206402042.88,16994.6535,12741166.08,219160203.6135,5371680000.0,10560000.0,442368000.0,5824608000.0,6052882827.613501,0.0387,accelergy,cacti,configs/cacti_sram_45nm.csv,6.5870750000000005,4.60835,4,45.0,1.14182,0.729013,270.818,0.82173726504,160.0,160.0,2.0509500000000003,0.0,6.052882827613501,12.41416003529391,0.18158648482840503,200,True,0.030264414138067505
720p,1280,720,128,128,7,64,256,800.0,ws,1878130.0,0.0,61747200,56221620.0,53452800.0,4020.0,2764800.0,59836800.0,56832000.0,240000.0,2764800.0,14201856.0,352097602.56000006,26480.041500000003,12741166.08,364865248.6815,9093120000.0,38400000.0,442368000.0,9573888000.0,9952955104.6815,0.015075,accelergy,cacti,configs/cacti_sram_45nm.csv,6.5870750000000005,4.60835,4,45.0,1.14182,0.729013,270.818,0.82173726504,160.0,160.0,1.87813,0.0,9.9529551046815,18.692943570755467,0.298588653140445,33,True,0.30160470014186364
720p,1280,720,128,128,7,64,256,200.0,ws,1915010.0,0.0,61747200,56221620.0,53452800.0,4020.0,2764800.0,59632800.0,56640000.0,228000.0,2764800.0,14201856.0,352097602.56000006,26480.041500000003,12741166.08,364865248.6815,9062400000.0,36480000.0,442368000.0,9541248000.0,9920315104.6815,0.015075,accelergy,cacti,configs/cacti_sram_45nm.csv,6.5870750000000005,4.60835,4,45.0,1.14182,0.729013,270.818,0.82173726504,160.0,160.0,1.9150099999999999,0.0,9.9203151046815,18.997502628616118,0.297609453140445,33,True,0.3006156092327727
720p,1280,720,128,128,7,64,256,50.0,ws,2062470.0,0.0,61747200,56221620.0,53452800.0,4020.0,2764800.0,59533800.0,56544000.0,225000.0,2764800.0,14201856.0,352097602.56000006,26480.041500000003,12741166.08,364865248.6815,9047040000.0,36000000.0,442368000.0,9525408000.0,9904475104.6815,0.018432,accelergy,cacti,configs/cacti_sram_45nm.csv,6.5870750000000005,4.60835,4,45.0,1.14182,0.729013,270.818,0.82173726504,160.0,160.0,2.06247,0.0,9.904475104681499,20.427682769152447,0.297134253140445,33,True,0.3001356092327727
